protein1,protein2,interaction
P50052,Q9P127,0
Q5JR12,O75822,0
O15270,Q8N5Y2,0
O14907,Q9H5F2,0
Q9Y5B8,Q9UKR5,0
Q96PP8,Q13155,0
P15170,P50213,0
P62491,Q9BPX6,0
P35269,P50750,1
P48507,Q9UNY5,0
P41587,P51687,0
Q9Y262,Q86W74,0
Q9ULR3,O75792,0
P42679,Q9NRF8,0
O15247,Q9UK58,0
Q99801,P0C862,0
Q96BY2,P52799,0
Q8IZK6,P61803,0
P53582,O15198,0
Q9NZV8,P68543,0
P39687,P01210,0
O95166,Q9BTU6,1
P48788,Q15800,0
P55061,Q00013,0
Q9NXI6,P15248,0
Q9H9T3,Q9NQT4,0
O95685,Q13651,0
Q9UL33,Q13595,0
Q02643,Q9UK80,0
Q5VTQ0,P01222,0
Q9BRX9,Q86UT8,0
P55040,Q9Y2R5,0
Q86UA1,Q8IWE2,0
Q13216,Q6IPM2,0
Q9BV86,Q16890,0
O43521,Q96FJ2,1
Q9BWU1,P50213,0
P56279,P49761,0
Q9NX01,P20393,0
Q5BJH7,P62993,0
A5PLN9,Q12905,0
P80162,P59666,0
P54578,O43189,0
P10997,P61247,0
Q96RR4,P08590,0
P78324,P01303,0
Q14995,O15226,0
Q15828,Q3KP66,0
P43681,Q6STE5,0
Q9UBP6,O76038,0
Q9NX18,Q9Y265,0
Q9NZI7,Q9UHF4,0
P09972,Q96SD1,0
Q13613,Q96DI7,0
P08253,Q9NZA1,0
P15170,Q8NA29,0
Q9UH92,O75896,0
Q8N6V9,P36980,0
Q96EE3,P28161,0
Q6PCB8,Q8NCK7,1
Q92630,P49662,0
A6NGN9,Q6NXE6,0
Q6NYC1,P51811,0
Q86TU7,P0CW24,0
Q7Z4Q2,P12872,0
Q15773,Q9NV72,0
Q9UL33,Q9Y5S9,0
P33552,Q8IU54,0
Q9Y3D9,P57081,0
Q14442,P82921,0
Q9BRA0,P48039,0
Q9UL46,P48145,0
Q96HT8,Q6NUN9,0
P32455,P27797,0
Q9UJ04,P23945,0
Q3KP22,Q4U2R6,0
O95872,P40424,0
Q96EQ0,P09467,0
Q9BZR6,Q9NP66,0
P09917,Q9UQF0,0
P62829,Q9NX01,0
O60888,Q8IUW5,0
Q68DB7,P61073,0
P49760,P01225,0
P19875,Q6P1Q0,0
P00492,Q9UBN6,0
P32297,Q9HB96,0
O14618,Q96ES7,0
Q9NX18,P11908,0
Q9H9E1,S6B2B6,0
P02679,Q9NZA1,0
P60981,P24158,0
P30988,Q9BYG3,0
O60907,O75081,0
Q86UA1,O95727,0
Q16595,O14593,0
Q03013,Q6P1J9,0
Q9ULX3,P30532,0
Q9Y320,P42167,0
P78362,P07205,0
P78358,P31997,0
P48539,P25311,0
Q12778,P09683,0
Q02878,P00973,0
Q9UIC8,P0DPB3,0
O75828,O75380,0
Q6VVB1,P18075,0
Q6PI98,Q9H981,1
P49721,Q9NYY1,0
Q8NEF9,P30532,0
Q96QS6,P25116,0
Q12834,P35250,0
P61604,O43399,0
Q15311,Q8NCY6,1
P20338,O43837,0
P62280,O60894,0
O14836,P30532,0
P47710,Q9UQK1,0
P63098,P21549,0
P56703,P00156,0
P30550,O75190,0
Q9Y2R0,O15194,0
Q96RS6,P13987,0
P49069,P07864,0
P32297,Q96B26,0
Q14393,Q8IWU4,0
Q99801,Q7RTV2,0
P07205,P61968,0
O43189,P01019,0
P48145,Q9UPE1,0
P04075,O75791,0
Q8IXB3,P01764,0
P37173,Q16890,0
O43193,P35318,0
Q9H981,Q99538,0
P04921,P36543,0
Q9H5F2,Q9BT92,0
Q96DV4,P03973,0
Q9NY35,P78560,0
Q96RK4,Q13509,0
Q9NUN5,P17026,0
Q03013,Q9BXS5,0
Q9NYY3,Q8N2K0,0
P41146,O43809,0
O95150,O75521,0
P12273,O14949,0
P08195,P36955,0
A8MTZ0,P07585,0
P23511,Q9H9T3,0
P32455,Q13595,0
P30511,Q9H079,0
P48544,O95251,0
Q9UM91,Q68D85,0
Q9H1R3,Q6UWZ7,0
Q9HAI6,Q9Y680,0
P82933,Q9NUN5,0
P20338,Q9H5N1,1
Q6DD88,Q969D9,0
O95631,P49760,0
O43255,P55036,1
Q6UXZ3,Q86WH2,0
Q8IXI2,Q12798,0
O60291,Q969E3,0
P60709,P68032,1
P22891,Q8N752,0
P26374,Q92696,1
Q07837,Q14565,0
P31040,Q96G21,0
P56385,Q02643,0
Q9H944,P28068,0
P81877,Q9Y320,0
Q99592,Q9UPY5,0
Q53F19,Q5JVF3,1
Q9H334,O00232,0
P49257,Q9H9T3,0
P49411,Q9NQG6,1
P27037,Q13705,1
Q5TA31,P32297,0
O75477,P07355,0
Q9NQ48,Q9UII2,0
P55040,Q6P161,0
Q13555,P12872,0
P61604,P35346,0
O43557,P17152,1
Q05048,Q6ZNX1,0
O14598,Q96J77,0
P03973,Q96I99,0
Q8NBI3,O75030,0
P19883,Q8IU57,0
P63267,Q96A35,0
Q9P0U3,Q96RK4,0
P0DOX5,P05062,0
Q01850,O14958,0
P48145,Q9BXA6,0
P09669,P20674,1
P17693,P05062,0
Q9BUE0,P31391,0
O15287,Q9NPI8,1
P00492,O95999,0
Q99719,Q8NFJ9,0
Q9BPX6,P28347,0
Q9BWJ5,Q9NUN5,0
O14893,Q8NFJ9,0
Q14442,P49716,0
P46439,P40337,0
Q9H553,P00338,0
Q96DX5,Q8IZI9,0
P21673,P62249,0
P46778,Q16890,0
Q58FG1,Q9BVK6,0
P58004,Q9H4A6,0
Q99519,Q9H0B6,0
Q9NZQ7,P12694,0
O43488,Q53HC5,0
Q96AC1,Q9H009,0
Q6ZMG9,O60684,0
O15488,O75426,0
Q8NBW4,Q9UIL1,0
P41146,P21283,0
Q96HD9,Q15768,0
X5DR79,P08697,0
Q9NX38,P21579,0
O14613,P08240,0
A0AVF1,P43363,0
P31644,Q9Y2R0,0
Q8NA29,P02647,0
Q5VWP2,P62072,0
Q9NTJ5,P04628,0
O95674,P62753,0
Q9HC73,Q9Y320,0
Q9BRA0,P59666,0
Q02643,Q15121,0
Q53HC0,P0C862,0
P22891,O60291,0
P0C862,Q96BY9,0
Q9H4B4,Q86YL7,0
P28062,P46439,0
Q8WVL7,P03973,0
O15524,Q04206,1
P18509,Q9NVK5,0
Q15019,Q8IYM1,1
Q8IXB3,O95747,0
P31040,Q16515,0
P61278,P84090,0
P25025,Q9HC97,0
P53634,Q96K37,0
P51811,P42696,0
P40199,Q9BXS5,0
Q9Y2R0,P35070,0
P48050,P63172,0
Q9BPX6,B2RNN3,0
Q9BQE3,P49116,0
A6NI15,O14958,0
Q15904,A0AVF1,0
Q9P015,P20393,0
Q96PD4,Q8N140,0
P16278,Q9NP66,0
P06730,P27482,0
P30872,Q96PP8,0
Q96F10,Q5VWP2,0
P12268,Q8TDQ1,0
P05155,Q9Y315,0
Q9BYC2,Q9UBS8,0
Q9BT49,O75636,0
O14613,Q9BTE3,0
O75365,Q12974,1
O75438,P31040,0
P48509,Q9Y4X0,0
P60174,Q12889,0
P00973,Q9NWZ3,0
P21926,Q8NA29,0
Q96PP8,Q9ULR3,0
Q8WUB8,P16152,0
O76082,Q15768,0
Q15828,Q8IZT9,0
P28676,Q53TN4,0
Q16763,Q8WY22,0
Q14254,Q8NG41,0
P09972,P50052,0
P48201,Q9HCE5,0
P19429,P32455,0
E9PRG8,P47211,0
A8K4G0,Q16143,0
O95257,Q02539,0
Q9NQ29,Q15018,0
P15509,Q8WUP2,0
P82663,O60921,0
Q96C86,P58499,0
Q9GZU1,P15880,0
Q5JR12,Q9BZE9,0
Q96BK5,P13688,0
Q07666,O95470,0
Q9H9T3,Q96HR3,0
P20382,P78552,0
P17098,O95563,0
P50539,Q9NX07,0
Q86YL9,P50542,0
Q9NQ29,Q99538,0
Q53GL0,Q03013,0
P25789,Q53H80,1
Q8N355,P09467,0
P62306,Q9NWZ8,1
Q03013,Q96PM5,0
Q9Y696,O95751,0
P35249,P60033,0
O00330,P09622,1
Q99714,Q5TA31,0
O75896,Q9BRA0,0
A8K008,Q9H0R5,0
Q9H0U6,Q8IZK6,0
Q9H1M0,P21549,0
Q9NWA0,O14593,0
P67870,O75072,0
Q19AV6,O76064,0
Q15637,P32455,0
P16152,O14950,0
Q86YL7,Q9BSF8,0
P82663,Q5BJH7,0
P12694,P47874,0
Q5JXC2,Q969V1,0
Q9UKC9,Q9NS61,0
P09972,Q9BZR6,0
P60508,Q8NA29,1
O43837,P03915,0
P06748,P26373,1
Q15428,O00757,0
P04406,P13688,0
P08631,P24158,0
Q99848,Q5W5X9,0
P41595,Q9UHP7,0
O00330,B2RNN3,0
P29401,Q12918,0
Q9NQG6,O95257,0
Q147X3,V9HW68,0
Q9NX01,P20226,0
Q7Z4H4,Q8N257,0
P07686,P00387,0
Q16621,Q9ULR3,0
Q92966,Q6UXZ3,0
B1AHC3,Q9NX18,0
Q9UKM9,P41587,0
Q9NP64,P35249,0
P10412,Q7L4E1,0
Q9BYC2,Q9Y5U8,0
Q8WYQ4,O60238,0
P17029,Q96PP8,0
Q9HCC0,P09972,0
P48444,P01008,0
Q13424,Q96DV4,0
Q9NYJ8,A0A5C2G4I7,0
Q96QF0,O60683,0
P01019,Q8NFH5,0
O95278,Q9NRX1,0
A0JD37,Q68D85,0
Q6N095,Q8NB37,0
P50750,P14653,0
P32314,Q9BWU1,0
Q99726,A4GXA9,0
Q13283,Q9UN86,1
Q9Y570,O43399,0
P60033,O15488,0
Q9Y508,Q07837,0
P23258,Q9Y5B8,1
Q6PCB8,Q9BWX1,0
O43281,P43358,0
Q8N6L0,B2RNN3,0
Q9UQF0,Q16548,0
Q9Y3Q8,Q6NXE6,0
P48050,Q9Y2D8,0
Q92903,P23443,0
Q8N7C3,Q03591,0
Q9H9Q4,O95967,0
P50052,P0DOX5,0
Q8WVJ9,Q8IV16,0
P01704,P82914,0
Q9NVP1,P19957,0
P63267,Q92564,0
Q8NG41,P28074,0
Q14183,Q86TU7,0
Q9H461,Q8N205,0
Q14393,P36897,0
Q7Z7K0,P20062,0
Q9UHF4,Q9UK05,0
P78395,Q15370,1
Q08722,O43760,0
Q13007,Q6SA08,0
Q9H015,P02538,0
P01854,Q7Z7K0,0
P07358,P03986,0
P32298,Q03591,0
Q96PP8,Q9UIM3,0
Q5JXX7,Q00005,0
Q8N355,Q9Y696,0
O95169,Q9NXR7,0
A0A0B4J2H0,Q9Y371,0
P30532,Q9NXA8,0
P48729,P48730,1
O95257,P39687,0
Q9UBW5,P62906,0
O95456,P28065,1
P49116,Q96DZ1,0
Q86TJ2,O43837,0
P35318,Q8IVG9,0
Q16778,Q8WXI9,1
P42574,P09683,0
O95793,Q9NZI8,1
A8K401,P35318,0
Q9NY35,Q9NZV8,0
P48549,O43679,0
Q14469,Q9Y2B1,0
Q16143,P30626,0
A6NEQ2,O14958,0
A0A024R2I8,P02808,0
Q92968,Q9UNZ2,0
Q8IXB3,Q14493,0
Q9UKB1,Q9NPA8,0
Q8IUQ4,Q9BTV4,1
P06858,P63220,0
P34897,P39687,0
Q14CS0,P35346,0
P20290,Q96TC7,0
O75832,Q9NWT6,1
P82251,Q86WR7,0
P30532,Q9BSM1,0
P49662,P10321,0
Q9H9R9,P55809,0
O75063,Q9H334,0
P23415,P32856,0
P28068,Q99453,0
P0C7T5,Q9Y547,0
Q0VGL1,Q8NBW4,1
Q16552,Q96IV0,0
Q6IAA8,Q9NQL2,1
Q9H461,P10646,0
Q8WXD5,Q9BVA0,0
Q3ZCQ8,P30740,0
P29218,P20290,0
Q9Y680,Q14CW9,0
O14593,O75063,0
Q9H015,Q9HAI6,0
P15880,P84098,1
O95997,O75636,0
P20062,O00258,0
Q8IXB3,Q9Y5X1,0
O14978,P57086,1
P21266,O75787,0
P00749,P48544,0
P08697,Q8WUF8,0
P18509,Q9NWT6,0
Q7Z4H4,Q06609,0
O15260,Q9UNN8,0
P48549,Q969S3,0
Q6ZNX1,P04844,0
Q99731,Q13162,0
O95251,P62805,1
P04921,Q7Z4V5,0
Q9H9T3,Q8NHQ1,0
P00156,P00414,0
P36542,Q15038,0
P47872,P09972,0
P40337,P59666,0
Q13613,Q8NI22,0
Q9NZI7,Q07837,0
Q9H4A6,P55000,0
O75586,O15218,0
O15269,P09917,0
Q9UKB1,Q99640,0
P67870,Q86SE9,1
P00492,P42679,0
Q8WXF8,P30872,0
P01704,P18621,0
P05787,P57764,0
A8K008,Q6PIL8,1
Q13613,P84090,0
Q12918,Q15382,0
Q49AN0,Q9UQF0,0
P29274,O14949,0
P46736,Q8N0Y2,0
P56385,Q13424,0
O95817,P48549,0
P18754,Q96DZ1,0
P17787,Q96GA3,0
P32456,Q9H553,0
O95154,P00414,0
O60895,P01258,1
Q13114,Q13546,1
Q09019,Q03252,0
P06733,O60683,0
P61006,Q92930,1
P05109,P08246,0
P15289,Q86U44,0
Q04756,Q9HB96,0
Q8NDD1,Q5JR12,0
Q96B23,O95257,0
P49116,Q9H4H8,0
Q9UKB1,Q8N8A6,0
Q9NX07,P00492,0
Q9UL58,P55081,0
P16152,Q96LJ8,0
Q86XK3,P82251,0
Q0VGL1,P12268,0
P52907,O43927,0
P48050,Q00613,0
P51151,O60921,0
Q9C0C6,Q9H334,0
Q8WV22,Q9H3F6,0
O43189,P27037,0
Q9UBX3,Q9UJ04,0
O95257,Q8N806,0
Q8WYQ4,Q6Q0C0,0
Q14442,Q6UN15,0
O75446,Q8NA72,0
Q6VVB1,Q8N4P2,0
Q9H9E1,Q9Y315,0
Q13614,P06732,0
O15218,O00305,0
P60508,P09683,0
Q6IAA8,Q9NYY1,0
Q99705,Q96CX2,0
Q9NZV8,Q96LB1,0
Q86U42,P10997,0
Q14232,P00441,0
P21217,O95169,0
Q8IUW5,P62750,0
Q9H871,Q9UHP7,0
Q9BZK7,Q92903,0
P41134,Q8NCK7,0
O95619,O95415,0
Q16625,P50225,0
P08621,P30626,0
Q9BRK5,Q9Y5Z9,0
P08195,P98170,0
O75525,P09972,0
Q03591,Q9NS23,0
Q6NXE6,Q9P2X0,0
O43301,Q9BSM1,0
P09493,P19429,1
Q58FG1,P07307,0
Q13772,Q9NX38,0
P63151,P67775,1
O14931,P46778,0
O14863,Q9UPY8,0
P22415,Q9H3Y6,0
P42167,P22888,0
P46779,Q9UHB9,1
P59666,Q9H7T9,0
Q9UKC9,P20366,0
P10809,P16152,0
Q15311,Q3KP22,0
O75426,A9UHW6,0
P62826,P15248,0
A0A5C2G3X0,P08195,1
Q96QS6,P22415,0
Q01664,P15289,0
Q9GZV4,Q9C029,0
Q15048,Q9NV72,0
P62306,P83369,1
P35030,Q7RTV2,0
Q99717,Q9H7E2,0
Q16602,Q96DZ1,0
Q9Y4X0,Q66PJ3,0
Q8NBK3,Q07021,0
Q96LB2,Q9H0C8,0
O95238,Q99801,1
Q8IXQ5,Q9HCC0,0
O43193,Q13243,0
P48506,Q6PIW4,0
Q9BRA0,O60812,0
O75604,Q9NY35,0
O75955,O00623,0
Q53H12,Q9BXF6,0
P49715,O43439,0
P48444,Q96RS6,1
Q96QS6,P03951,0
P22304,P42773,0
P14635,O14732,0
O95159,Q9BT92,0
Q5JXX7,P35240,0
Q9NRF8,O95198,0
O14503,Q96J77,0
Q9Y3A3,Q9H334,0
Q99519,P63172,0
Q9NVV9,P04628,0
O96015,P21673,0
P02746,P02747,1
Q969D9,P00797,0
O15247,Q9UBK9,0
P61254,P08590,0
P01210,Q5T6F0,0
Q02535,Q14192,1
Q00005,Q5VY09,1
Q9Y4Z0,Q9H5K3,0
O60291,Q8NHP6,0
Q96IK5,P63252,0
O75143,Q9P126,0
Q9UBU6,O75828,0
O60894,P55085,0
P48050,Q9Y3B1,0
Q13114,P07195,0
O00505,P20382,0
P28070,Q9Y244,1
Q15006,Q9NPA0,1
P16871,P37287,0
P32455,P62195,0
P62314,Q13613,0
Q6GMX6,P08697,0
Q9BTT0,Q86U44,0
P00156,P34897,0
P04004,Q15758,0
P55327,Q5BVD1,0
Q99638,P58004,0
Q7L5Y6,Q03013,0
Q5JXX7,P53567,0
Q5JXX7,P26374,0
P78314,Q9NPF0,0
P32298,Q8IYX8,0
Q8WUB8,P09210,0
Q13291,P00441,0
Q16602,O95674,0
O95154,Q6PCB8,0
Q15038,Q13613,0
Q12798,P01583,0
Q9NX58,Q15485,0
P10997,E9KL35,0
Q9HAF1,P48506,0
P45381,Q15758,0
P02794,Q8NBI3,0
P05000,Q9HAV5,0
P51553,P49848,0
Q13424,P09661,0
O00230,Q8N2M8,0
Q9NRF8,Q00597,0
Q9BXA7,Q9UJ78,0
P78317,Q96B02,1
P15509,P04075,0
Q9Y584,Q16864,0
P12268,P03986,0
P0DP25,P51787,1
Q2TAY7,Q86U06,0
Q16526,P20290,0
P21281,P22888,0
Q8IY31,Q8N0V3,0
P40199,Q96HL8,0
P04003,P47224,0
P41587,P35240,0
O00141,Q9NS61,0
Q8NA72,Q6SPF0,0
Q53H12,Q8WXD5,0
Q8N138,P20963,0
Q9Y5J3,P43250,0
P03973,Q15054,0
Q9P2S5,Q9NS73,0
Q15006,Q86UA1,0
Q8NDD1,Q53H12,0
Q16718,P32298,0
P00797,P06730,0
B7Z3D6,P24522,1
P10828,P27918,0
P60484,P41587,0
P50542,P00403,0
Q16595,Q96MM6,0
Q15758,P61160,0
Q9UBP6,Q96F86,0
Q8IWU4,P21549,0
Q969U6,Q13613,0
O43278,O76083,0
Q8TAP4,P07355,0
P21453,Q53F19,0
P09972,Q99519,0
P06858,Q9C029,0
O95665,P30990,1
O00161,O95183,1
P52799,Q13118,0
P12644,P16278,0
Q9H4A6,P82921,0
Q9NX07,Q8TDR4,0
P43360,Q8IYU8,0
P12931,Q15654,1
Q99731,Q9NQT4,0
P40933,Q9Y5U8,0
P40337,O60896,0
Q6Q0C0,Q8N138,0
Q9Y584,Q9GZX7,0
Q7Z6G3,Q99877,0
P25929,Q9H6Z4,0
Q7L4P6,Q96K37,0
Q9NPF0,Q712K3,0
Q12798,O43900,0
P28222,Q15800,0
O95415,Q8NBI3,0
P01834,S6BGE0,1
P00797,P01019,1
Q9Y680,P15509,0
P12268,O60739,0
Q99726,Q9H5K3,0
Q13595,P09683,0
Q9Y584,A9UHW6,0
P25786,P25789,1
P13747,Q07108,0
Q9NVV9,P01258,0
Q8NI22,P13747,0
Q96RK4,O14965,0
P07205,Q8IYL3,0
Q8N2K0,Q9BXF6,0
Q9NX01,Q4VC05,0
O75419,P49257,0
Q01543,O14618,0
P12277,P24158,0
A8MTZ0,Q8TAL5,0
P29218,O95273,0
P0C2L3,P32456,0
P01225,Q86WH2,0
Q9Y616,P31391,0
P07195,Q8WUW1,0
Q8NI22,P45985,0
Q9BYC8,Q99748,0
Q96HA8,P02748,0
Q16552,Q14739,0
O43819,P61006,0
Q53GS9,Q9Y5Z9,0
O15514,Q9NX70,1
Q9BRA0,Q02086,0
Q15485,Q5JR12,0
P40199,Q92905,0
P04141,Q86XK3,0
Q13113,Q9UIL1,0
P67870,A0A0B4J2H0,0
Q9Y383,P52799,0
P13501,P55040,0
Q9BZS1,P30988,0
Q14CS0,Q8N987,0
O95631,P32297,0
Q9UKB1,Q9BW27,0
P31942,P56159,0
O75449,Q9NYY3,0
P17812,Q9BWW4,0
P06858,Q8WVV4,0
Q9UJ78,O95169,0
Q9GZU1,Q6NT76,0
O95631,Q13568,0
P31943,Q13148,1
Q7Z5G4,Q8WUF8,0
O75379,O14678,0
Q8N0Z2,P00492,0
P03901,O43927,0
Q9NZA1,P83876,0
O94818,Q15038,0
P28335,O14576,0
P24539,P25705,1
Q16401,Q9NYY1,0
Q5BJH7,P23025,0
A6NGN9,P28676,0
Q04756,Q9P126,0
P47872,Q9BZD6,0
Q9NX07,Q13247,0
Q96LB1,O60664,0
O76082,Q9NWA0,0
Q01518,Q969V1,0
Q8IY31,P32121,0
Q7L5Y6,Q7Z4H4,0
Q9UL33,Q13643,0
P60033,O75081,0
Q9Y3D6,P50052,0
O95166,P00742,0
P48145,Q7LG56,0
Q71U36,Q9H5F2,1
Q8IYU8,P25398,0
O75955,P35250,0
Q8IY47,O95257,0
P02787,P07195,0
P30556,Q92968,0
P34897,Q9UL45,0
P30988,O60551,0
P56378,Q86XI6,0
P10747,P62993,1
P62280,P13647,0
Q12846,Q8WY22,0
A8K4G0,Q13765,0
P05109,P23416,0
P48382,O00629,0
P32298,O14732,0
A0AVF1,P0C7W6,0
Q8WYQ4,Q9NX58,0
P46734,Q9H5K3,0
Q9NXR7,Q9HAV5,0
Q9P1Z2,P16278,0
Q567U6,O43189,0
P05113,Q96IK5,0
Q8NB37,O94844,0
P12694,Q16385,0
Q7RTN6,O95631,0
P25311,P54727,0
P04921,Q00013,1
P52655,O43837,0
P09493,P45379,1
Q71UM5,P00441,0
Q9HB20,Q9Y680,0
P07585,O95393,0
O43193,O43395,0
Q14995,P07951,0
A0AVF1,P26368,0
P21266,Q53T94,0
A0A0B4J272,Q9UQK1,0
Q6UN15,P51553,0
P25705,P55040,0
A0JD37,Q9P2S5,0
Q19AV6,P38919,0
Q9H0F6,P36980,0
O43316,P18031,0
Q49AN0,Q9NZV8,0
P22466,Q8IZT9,0
Q14254,P08195,0
P21673,O95674,0
Q14254,P47211,0
P22891,Q15124,0
P28161,P46439,1
P32856,Q13424,0
O75426,Q14190,0
P36955,P04003,0
P57075,P27482,0
Q92804,P00338,0
O43257,Q9Y265,1
Q13011,P61011,0
P13688,Q92743,0
Q96EL3,P07864,0
Q8TCE6,Q9UBW5,0
O75586,Q9NVC6,1
P06858,P54257,0
Q9NRG4,Q9Y2B1,0
O14593,P35269,0
Q6PF05,Q96DB2,0
P12694,P60842,0
O15143,P12694,0
Q9BT78,Q9Y320,0
P63267,Q14582,0
Q16254,O00499,0
Q53H12,P78317,0
P18077,Q12798,0
O60894,Q9Y3E7,0
P14653,P42575,0
Q8TCJ0,Q495M9,0
P85299,Q9C029,0
Q9H079,P28908,0
A1L0T0,Q7Z2W9,0
Q8NFG4,Q9HCE5,0
Q6UVW9,Q9H000,0
Q9BQA9,O14863,0
Q96HR3,O43760,0
Q9BUL9,H9NIM3,0
P13196,Q15853,0
O95166,Q13501,1
O43513,Q9NVC6,1
Q9UK55,P26368,0
Q9GZU1,O43602,0
Q9UIM3,P46439,0
O43318,O60636,0
Q7Z6G3,P47872,0
Q8IVG9,Q6VVB1,0
Q5T2W1,P37173,0
Q9NYM9,Q9C029,0
P17987,Q9BXA6,1
Q7Z7K0,Q96DE5,0
Q8N108,Q8IUW5,0
P43220,Q6IPM2,0
P50542,Q8IU57,0
O00187,O00161,0
P25116,Q9H0B6,0
Q9H5K3,P30273,0
Q12800,P0DPB3,0
O60896,P01210,0
Q8IU54,P28222,0
Q9NZN8,Q9UIL1,0
Q9Y6I4,Q3MIT2,0
P80162,Q8IU57,0
Q8NB37,Q92478,0
B7Z8K6,P32455,0
O00232,P62195,1
Q9BXH1,O95563,0
O95210,Q96E22,0
P30532,Q9H6T3,0
O95278,P18577,0
Q8IXB3,P05155,0
P35226,Q8NG41,0
P25445,Q13158,1
O75955,P02748,0
Q96PP8,Q969U6,0
P35346,Q6RW13,0
Q9H461,Q9P1U1,0
P83369,Q9H840,1
O14732,P02654,0
P04003,P82673,0
Q99638,Q9UBK9,0
Q07108,Q9UQB9,0
O43399,Q14964,0
Q8IV16,P55735,0
Q6IN84,Q9Y320,0
P62857,O95967,0
Q5JXC2,Q3MIT2,0
O95257,O60499,0
Q9Y6M1,P13647,0
Q15637,Q8WUP2,0
Q86X95,Q9BVC3,0
P01583,P51553,0
P35318,O95674,0
P61266,P35520,0
Q96H20,P09488,0
Q7Z3B1,Q9UK05,0
P01303,Q13188,0
Q9P0T4,Q9BW11,0
P00338,P47871,0
Q13492,Q99705,0
Q16385,O00628,0
O43439,Q9NQX0,1
P47872,P62277,0
P57055,O43316,0
P82673,Q8N0V3,1
Q14393,Q00987,0
P41567,P08631,0
O15446,Q9GZS1,1
P09211,Q00597,1
P62241,P62249,1
P46736,O43914,0
P29218,Q5VV17,0
P16278,Q8N0V3,0
P27482,Q15382,0
Q8N806,P46439,0
P46779,P05155,0
P20366,Q8N140,0
Q15051,P48506,0
Q9BV97,Q8NC24,0
P48201,Q7GXZ4,0
Q15554,Q6DD88,0
Q15018,Q9NXR7,1
Q9NPF0,Q96D46,0
B4E0L1,Q9Y3B1,0
Q16602,O60682,0
P48167,P49761,0
O14907,Q6PHR2,0
Q9H0B6,Q9BW83,0
Q9NYY1,O95171,0
P35318,A8MTA8,0
P03886,Q16795,1
P41181,Q15011,0
P41587,Q96EE3,0
O43464,Q9NZV8,0
Q9Y2B4,P52799,0
Q92564,Q9NUN5,0
P22004,Q9P126,0
Q99748,Q8WV22,0
Q4G0X4,Q9UIC8,0
P07205,Q9NZC7,0
Q6UXZ3,Q99877,0
P02776,Q5TA31,0
O75618,Q8WXF8,1
Q676U5,Q9H1Y0,1
Q6ZMG9,P53567,0
P25116,P55036,0
O75449,P98179,0
O60895,Q9Y5U8,0
Q9H2H8,Q5BVD1,0
P25929,P46776,0
Q12918,P26373,0
A0A5B6,Q13424,0
Q9NQG6,Q8WV22,0
Q13485,O14732,0
Q86T24,Q8N7C3,1
Q9BTD8,P16278,0
P49662,P14635,0
Q14626,P20393,0
Q99967,Q19AV6,0
O75558,Q147X3,0
Q6DD88,Q13277,0
Q5VTH2,Q9H9E1,0
P57764,Q99832,0
P46781,P47211,0
P07686,P0C7T5,0
Q6ZS72,A0A0B4J2H0,0
P20618,P63267,0
O15160,Q9BVC3,0
Q6P1W5,Q19AV6,0
Q8WXF0,Q86YL7,0
O15218,Q99638,0
O00623,Q9UDY4,0
O95210,O43837,0
Q13424,Q8TCD0,0
P0C862,Q12983,0
P32121,O00623,0
Q15758,P04844,0
P36578,Q9BXY0,1
Q99961,Q96F86,0
Q9P0T4,P23416,0
Q6Q0C0,P17787,0
P22891,P61764,0
P18077,A8K4G0,0
Q9UIL1,Q8IYX7,0
Q7L8A9,Q6UVW9,0
Q9Y5J3,P62913,0
P04003,P04233,0
Q9BVA0,O75438,0
P02808,O43929,0
Q96HD9,Q5RKV6,0
Q99719,Q6ZNX1,0
Q14393,Q96QS6,0
Q7L8A9,P52952,0
Q9BPX6,Q96M98,0
Q15528,Q86T03,0
P78314,P09488,0
P16278,P29466,0
P50213,Q14254,0
Q9UQK1,Q9NTJ5,0
Q15528,Q96HR3,1
Q9NX18,Q9BV81,0
Q8WYQ4,Q8IWD4,0
Q9UQF0,O43583,0
O14730,P63244,1
O60356,Q15233,1
Q9UKR5,Q13765,0
Q9UQK1,Q5BJH7,0
P01286,P35372,0
P52952,Q96M91,0
P20062,P0C7W6,0
A0A5C2G3X0,Q4G0N7,0
Q8IZT9,Q86U44,0
Q9NRG1,Q8N5M1,0
Q9HB96,O15217,0
O43752,P49116,0
P12872,Q9BW71,0
O15496,P0C862,0
P36542,P04075,0
P13688,P60484,0
Q9H009,Q8WX92,0
P22415,Q08170,0
H9NIM3,Q9NWU2,0
P09661,Q9BVC3,0
Q712K3,P56159,0
Q99608,P01008,0
B2RNN3,P03886,0
P62195,Q9UNM6,1
Q9Y4X4,Q495M9,0
O15156,Q99705,0
Q8N5N7,Q9NYK5,1
Q9Y5N6,O15218,0
O95970,P82921,0
Q6IPM2,O95198,0
Q9H334,O75832,0
P14635,Q12834,1
O00623,Q99717,0
Q04756,P62312,0
Q9H009,P43361,0
P82675,Q9UKB1,0
P01854,P12273,0
Q02641,Q969S3,0
S6B291,Q12798,0
Q96MM6,Q9UQ80,0
Q96G21,Q86U44,0
Q96A47,O15247,0
A0A024R2I8,P09210,0
P10997,Q9NRW3,0
Q14135,Q8IY31,0
A0A5B6,P00973,0
P46439,Q9BV29,0
Q8NA61,Q8NHR7,0
