protein1,protein2,interaction
3VZA(2):A,3VZA(2):E,1
6F4U(1):A,4LV5(1):B,0
1ORQ(2):B,6N2E(1):C,0
5DHX(2):L,6GS1(1):H,0
1U5T(1):C,1YEW(6):J,0
1QFW(1):A,7B5G(1):A,0
7RD5(2):C,6X90(1):B,0
6N9A(1):B,7KPJ(1):E,0
4KI5(1):E,4KI5(1):M,1
4ZV4(1):A,3JUA(1):A,0
6WME(1):B,5EUL(1):V,0
4UU9(2):D,4UU9(2):H,1
7DDX(1):A,4JBW(2):C,0
3B23(1):C,1LTA(1):C,0
2P9S(1):C,3OJ3(9):A,0
7VCL(1):A,1TDQ(1):B,0
6VMK(5):K,1OQE(1):Q,0
4GGF(1):A,5AWF(1):D,0
6MVL(1):H,6FP8(1):A,0
3KS0(1):J,5HHG(1):E,0
7P33(1):G,5ZRZ(1):B,0
5YEE(1):B,5YEE(1):A,1
6L82(1):B,6U4Y(1):D,0
6J4V(1):A,1QLE(1):C,0
2BL0(1):B,2CKZ(2):C,0
1B35(1):C,4JQW(1):C,0
4TXO(3):E,1ORY(3):A,0
1SGH(1):B,2WTK(1):F,0
3DVA(1):D,6EQI(1):A,0
6F5E(1):A,3RL0(3):L,0
5XCV(2):D,7CJ0(1):F,0
4JGH(1):C,4JGH(1):D,1
3WKR(2):G,6RO0(1):B,0
3WMM(1):H,4LNU(1):K,0
5HU6(1):C,5L3X(1):B,0
2JEL(1):H,7E72(2):F,0
1QO0(1):D,6AE8(2):B,0
3GRW(1):A,6JLO(1):U,0
3DXD(1):B,4V0W(2):D,0
1EBD(1):B,4M75(1):B,0
3ZIA(1):T,5D0Q(1):D,0
6K68(4):J,5AHU(1):B,0
4GVB(1):A,6NMR(1):H,0
1QAB(1):E,3A9K(1):C,0
1Z92(1):B,3VH7(1):B,0
6RO0(1):B,6RO0(1):D,1
3HR5(5):B,3HR5(5):S,1
5WP3(1):A,5J1S(1):C,0
7AK7(1):A,7KPJ(1):E,0
4GMJ(2):C,5KYE(1):A,0
1F34(1):A,6YN1(1):I,0
3QBR(1):B,6YU8(1):B,0
6FHP(1):A,6FHP(1):C,1
2WZP(1):I,3L4Q(1):A,0
3OQ3(1):B,4CC9(1):B,0
5OY4(2):B,3A1Y(1):F,0
4ADS(1):E,5IRO(1):A,0
1SYX(3):F,7C52(1):C,0
3G5O(1):B,1V7P(1):C,0
6LQO(2):B,2GTP(2):B,0
2NVY(2):H,2FM8(2):C,0
2WY3(1):A,6EY6(4):H,0
3JWN(2):M,4RND(1):B,0
7CRV(1):A,2ZSI(1):A,0
6MS4(1):B,4KBM(1):A,0
7QBF(1):A,7WUX(1):D,0
6FUF(1):B,3CNQ(1):S,0
6HL4(2):D,3ISM(1):C,0
3AAD(1):A,2RGN(2):F,0
1YE9(2):I,1YE9(2):M,1
4DID(1):B,6F3T(4):K,0
2XN7(1):A,6FNN(1):A,0
7S59(1):1,7S59(1):2,1
6NO7(2):G,5N1T(1):W,0
6O60(1):C,4H2X(1):D,0
4IHF(2):I,6VIE(1):C,0
1B35(1):C,4H44(1):F,0
5OHG(2):J,2HNT(1):E,0
7V1M(2):G,3QHT(1):C,0
3DXM(1):F,6SNS(1):B,0
2F6M(1):A,2F6M(1):B,1
5XT6(1):D,6DM9(2):D,0
5W21(1):C,3A0B(1):i,0
4PD4(1):G,6TVQ(1):BBB,0
1YTZ(2):C,7MUB(1):C,0
5L0Q(1):C,5NHR(2):D,0
3U1J(1):E,4QIW(2):M,0
3KF8(2):D,7QIJ(2):KB,0
4UI1(1):D,4RA9(1):B,0
6EY6(4):H,7MNU(1):B,0
1CMX(1):A,7F6J(1):C,0
1YTZ(2):C,6JWP(1):D,0
1XTG(1):A,1XTG(1):B,1
4G1U(1):D,6IAN(2):E,0
3A58(2):C,7TCX(2):B,0
4POU(1):B,3PDI(1):C,0
1GH6(1):B,7SH3(1):B,0
3H1I(1):S,7EK6(1):B,0
3RU8(1):H,6OV2(1):A,0
5OOV(1):A,5OOV(1):B,1
2BPB(1):B,5OTJ(2):D,0
6KMR(1):B,2R25(1):B,0
4CLQ(1):A,6IUH(2):B,0
4YIA(1):B,5G37(1):A,0
6W0V(1):A,5KZM(2):B,0
1VF6(3):D,6LNW(1):B,0
5ET1(1):A,5ET1(1):C,1
5E8D(1):A,6ZN8(2):F,0
5JJF(1):B,3DGA(1):A,0
2VCP(2):E,7BWF(1):B,0
1NCR(1):B,1CUL(1):B,0
2XTT(1):A,2XTT(1):B,1
5C9A(1):A,2FOT(1):A,0
6ELU(3):G,4U8U(1):V,0
6DLM(1):B,1GGP(1):A,0
2QLV(2):F,3M91(1):B,0
7DS2(1):B,2NPS(1):A,0
6H2U(1):A,4JGH(1):D,0
7L0J(1):B,5J11(1):B,0
6SVL(5):N,2A06(1):H,0
4NTX(1):A,3CJI(1):A,0
4OKV(1):A,6A3V(3):E,0
3AAE(1):X,3VYG(1):I,0
5NX3(1):D,1S00(1):M,0
3NH7(1):A,6LYN(1):A,0
5VIT(5):R,2XV6(2):A,0
1GRN(1):A,1GRN(1):B,1
4CJ2(2):D,3VZA(2):E,0
2A1J(2):B,7KQ7(1):B,0
5ZZA(1):P,4UJ3(8):V,0
5J26(1):B,5AKO(1):A,0
6YN1(1):I,3VXM(1):D,0
3C5W(1):P,6WY8(1):A,0
1FBI(1):H,4IJ3(1):B,0
5WXK(1):B,7NDY(1):G,0
1Y6K(1):R,6M9Y(1):A,0
5XNS(1):A,7MRK(1):A,0
5FI0(2):C,3FM8(1):C,0
2VWE(1):B,4D0N(1):B,0
7DG2(1):A,6ZN3(2):F,0
7JXU(2):D,4AY9(1):D,0
6OX6(1):A,1FQJ(1):C,0
5CWS(1):C,2G45(2):D,0
2HUE(2):C,3GNI(1):B,0
5TPW(1):A,5TPW(1):H,1
2ACZ(1):B,1JJO(1):B,0
3N9Y(1):A,6QGT(1):G,0
2O3B(1):A,4LV5(1):A,0
5ODT(1):A,5JMO(2):B,0
6FAX(1):H,4I77(1):H,0
6HGA(1):H,1BE3(2):G,0
6WL3(1):A,6WL3(1):C,1
5XYN(1):A,5L8K(1):B,0
5I4R(1):D,5I4R(1):F,1
1ID5(1):I,1LPB(1):A,0
2V4H(1):B,6F5E(1):B,0
2HFE(1):C,2HFE(1):D,1
6HG4(1):A,3PVB(1):A,0
3WMM(1):L,3HI2(1):B,0
1HR6(3):E,5NH2(1):B,0
6DJW(1):A,6M96(1):B,0
2GVZ(1):C,3HG0(1):A,0
6A6X(1):B,5DMB(1):A,0
5CZD(1):B,3FPN(1):A,0
6EKC(3):F5,4BQ8(1):B,0
3CJI(1):A,3CJI(1):B,1
1NTZ(1):A,7DG2(1):C,0
4P7I(1):A,1YA5(1):T,0
6WN1(1):B,5OL2(1):B,0
4MQW(2):E,1NFI(2):E,0
2XPP(1):A,2XPP(1):B,1
4PLN(1):C,5T61(1):E,0
4CMH(1):B,6CVL(1):E,0
1UPT(1):B,2NQ2(1):C,0
3CDG(1):J,5W5C(1):B,0
5N1T(1):B,2ZT9(1):E,0
3BC1(1):B,4G91(1):A,0
7AK8(1):G,5DUR(1):C,0
1NCR(1):A,1NCR(1):C,1
3T1Q(1):A,6B4H(1):D,0
5IRO(2):H,4EOZ(2):A,0
1I9R(1):M,2G77(1):B,0
4K81(2):D,4TXR(1):A,0
6W1Q(1):E,6W1Q(1):R,1
4N0I(1):A,4N0I(1):F,1
6RPT(1):F,5J12(1):A,0
7V8G(1):C,2A78(1):B,0
3UC0(2):M,7KJH(2):D,0
5CCI(1):E,4YUU(4):u2,0
4PLO(1):A,2JEL(1):L,0
7BBD(1):A,5CWS(1):F,0
5X3F(1):A,5OMB(1):C,0
1C8O(1):A,1C8O(1):B,1
4PWV(1):B,3LH2(1):V,0
5O0W(1):A,6UJ9(1):H,0
1BTH(2):Q,1M10(1):A,0
4Z8U(1):B,6CXH(1):A,0
6K67(1):A,4ML0(1):A,0
7KJH(2):B,7MNV(1):B,0
7LTS(1):D,1RQQ(1):A,0
7SPP(1):C,4BL7(1):B,0
3UTM(1):C,1Z5Y(1):E,0
7CNS(1):A,7S00(1):e,0
5C4W(1):C,4QD2(1):E,0
5F5U(2):D,3FWC(4):P,0
2ACZ(1):D,3TRS(1):A,0
6DXO(1):A,6DXO(1):D,1
1ZUD(1):4,3LH2(1):V,0
6FV0(1):F,3BDW(1):B,0
4AEZ(1):C,1XIW(2):H,0
1R2C(1):H,7SKM(1):B,0
2P6A(1):A,2P6A(1):D,1
6KYW(1):B,1A4Y(1):A,0
1XF6(1):D,6S6Y(2):L,0
3UKY(1):C,3C5W(1):C,0
4BOS(1):A,1QA9(2):D,0
3HRD(1):D,3M1F(1):V,0
1UZX(1):A,6MAC(1):K,0
7SPP(1):C,4AYB(1):Q,0
2BKK(2):D,2A06(1):T,0
7B5G(1):A,7B5G(1):B,1
4WSI(1):X,3VU9(1):A,0
4XT2(1):B,5NBM(2):E,0
4AJ5(1):Y,6E5U(2):X,0
4YUU(2):k1,3VIQ(1):B,0
5TUU(1):A,6HGG(1):A,0
6IRE(1):B,7BWT(1):B,0
1F34(1):A,1F34(1):B,1
3OA8(1):E,5B71(1):E,0
2H32(2):B,7AHZ(2):BBB,0
7KDF(1):A,2OCC(1):E,0
4J2Y(1):A,4XE5(1):B,0
3QV1(3):D,2IY1(1):A,0
6HJL(1):C,1PYO(1):C,0
2DSP(1):I,1NRJ(1):A,0
4YH8(1):B,3F75(1):P,0
7E96(1):B,2ONK(1):E,0
7DKH(2):G,1WRD(1):A,0
5T86(1):A,7E99(1):D,0
2ZVN(1):A,2ZVN(1):D,1
5KWY(1):B,5CW7(1):J,0
5HPY(1):B,2Y8S(2):D,0
7Q05(1):A,7S13(1):H,0
7Q83(2):D,6HUQ(1):Z,0
6SS2(1):AAA,1B9X(1):B,0
6M8R(2):L,5VJX(3):G,0
4DXE(2):E,4B86(1):D,0
7QIJ(1):CA,3SXU(1):B,0
2CO6(1):B,4J7C(3):F,0
6VJ5(1):A,4WPX(1):B,0
5X3X(1):M,4TW1(1):D,0
5LSJ(2):E,7ST8(1):L,0
5ZZA(1):A,6F5Z(1):A,0
3OR6(1):C,5X3T(1):B,0
5ZQ3(1):D,7ALB(1):h,0
1D2Z(2):D,7F37(1):C,0
4NIF(1):D,6LZ4(1):A,0
3IOZ(1):B,7U5O(1):E,0
3AYH(1):B,4FA4(1):D,0
6CSU(1):D,1BVN(1):T,0
3H1J(1):J,3MLQ(4):D,0
4P78(1):A,1WMI(3):B,0
3HD7(2):F,5T5N(1):F,0
2BSK(1):D,3AXY(1):A,0
5AWW(1):G,1QFW(1):B,0
3GJ5(2):C,3GJ5(2):D,1
2PM6(1):C,7EQC(1):C,0
6HW7(1):H,7PB8(1):R,0
7AWE(1):S,4NTX(1):B,0
5DRZ(1):P,2Y8S(2):E,0
6F5Z(1):C,1K3Z(1):D,0
1CLV(1):A,4XZ3(1):B,0
3UCS(1):B,3UCS(1):C,1
6SQR(1):A,1YU6(1):A,0
4RA9(1):A,6CXT(1):A,0
6J7F(1):A,7DOC(1):B,0
4HLQ(1):A,7CCC(1):C,0
3WY9(1):C,4PI2(1):I,0
6SWG(1):C,4CRY(1):G,0
1I9C(1):D,3RKO(2):C,0
2QKL(1):B,4Z80(2):D,0
5OKZ(1):h,1CT2(1):E,0
4V96(1):AS,3MJG(1):X,0
2ZR1(1):B,4MON(1):A,0
4IP3(1):A,7C2G(1):G,0
1Y56(1):B,5JNE(2):E,0
1D8D(1):A,4JO7(1):A,0
6BS4(1):B,7Z71(1):B,0
2C5L(1):C,5KIN(1):C,0
1SB3(1):B,3JQO(1):Y,0
4NIY(1):A,4NIY(1):E,1
2E4M(1):C,7PB4(1):I,0
5G5G(1):A,3HCU(1):B,0
1NTZ(1):A,1XLS(1):E,0
3GC3(1):B,2V3B(1):A,0
5VSR(1):B,4ELZ(1):D,0
1CT2(1):I,2B1X(1):F,0
4TPI(1):Z,4TPI(1):I,1
3KLD(1):A,4C3I(1):D,0
5W5D(1):B,5W5D(1):F,1
2OO5(1):B,4XKH(1):E,0
4P7I(1):C,4IF6(1):B,0
1Z7S(1):2,7E72(2):D,0
6BA5(3):F,7E99(1):A,0
7LKM(1):A,2ZIV(1):B,0
3RNK(1):A,3RNK(1):B,1
5GXB(1):A,2Q5W(1):D,0
5HLZ(1):D,5HLZ(1):C,1
2RD7(1):C,1IBV(1):D,0
2OT3(1):B,5WVC(1):E,0
3PK1(1):B,3UNB(1):X,0
5H7S(1):B,6V7W(2):E,0
3HPW(1):B,2VPG(2):C,0
4RGM(2):C,5HPT(1):A,0
6RO0(1):B,5V69(1):A,0
5M36(1):B,3A98(2):D,0
6C7Y(1):B,5BWA(1):B,0
6E2Q(1):A,6SNS(1):B,0
4I6M(1):A,2VWE(1):L,0
7TXH(1):C,5W83(1):A,0
3RU4(1):B,7ZYU(1):B,0
4JOI(1):D,5MR3(2):H,0
4G6V(2):D,3OR6(1):A,0
5CW7(1):I,5CW7(1):J,1
2GA9(1):A,7V8G(1):C,0
5W21(1):C,4ZGD(2):D,0
6C08(1):B,5Y9F(1):D,0
1XME(1):B,6T9E(1):CCC,0
4ORZ(1):B,6UKA(1):B,0
2AEQ(1):A,2AEQ(1):L,1
7PHU(1):A,3LCP(2):D,0
7NY8(1):C,2P9K(1):C,0
2E4M(1):A,1CUL(1):B,0
5TL5(1):L,1EER(1):B,0
2O01(1):D,4K81(2):D,0
4XD9(1):A,5E79(1):V,0
3P8C(1):D,1L0N(1):B,0
1XIW(1):A,6OQ6(1):A,0
5WTS(1):B,7AE9(2):G,0
6OQ6(1):A,6D7C(1):F,0
7BV6(1):C,4C8Q(1):C,0
1HQR(1):B,6MWR(1):A,0
4XKL(2):C,4XKL(2):D,1
5N9Z(1):M,7F4M(2):E,0
2EQ9(4):L,6J7M(1):M,0
1GVN(1):B,6OCF(1):A,0
4W2O(2):D,6UMG(1):R,0
7E1T(1):C,7QBG(2):B,0
5N3U(1):A,6YPT(1):A,0
5B5W(1):U,7NFQ(2):B,0
4C3H(1):L,5OVW(6):L,0
2HEY(2):G,2C5L(1):A,0
2BEC(1):B,7EXB(1):A,0
2G77(1):B,1N73(1):F,0
3TAC(1):A,3BUZ(1):B,0
7A0W(2):A,7BBL(2):D,0
6NO7(2):G,5ICA(1):D,0
3MJG(1):X,4NOO(1):B,0
5KNC(1):G,4HDM(1):A,0
6D0J(1):B,6SQR(1):C,0
3STB(2):D,7DA2(1):C,0
4GN5(2):B,3PNR(1):A,0
6JAU(1):B,6X61(3):E,0
7DSA(1):B,7DSA(1):C,1
6MWR(1):A,4HR7(1):E,0
6ELU(3):H,1N62(1):D,0
4NQW(1):B,5WAI(1):B,0
6CHG(1):D,5T61(1):E,0
5EDV(1):A,5MSM(1):A,0
4PD4(1):D,4PD4(1):H,1
2E1M(1):C,3O1I(1):D,0
5J11(1):B,5MU3(2):F,0
7AHU(1):H,6QPH(1):F,0
6SMO(1):A,6SMO(1):C,1
6D0J(1):B,6S6D(1):C,0
2WSS(1):D,1LQS(1):L,0
6KAG(1):A,3HO5(2):B,0
6HUQ(1):T,3HD7(2):F,0
4HXI(1):B,7DKH(2):G,0
5TL5(1):H,5TL5(1):A,1
6W66(1):B,6W66(1):C,1
4YFD(1):A,5KQ4(1):D,0
2POP(1):D,6OQ6(1):A,0
5B71(1):B,5B71(1):E,1
7JUM(2):I,4Q57(1):A,0
7UE9(1):C,5IUN(2):E,0
1TEC(1):I,6Y11(1):9,0
5MEV(1):H,1TNR(1):A,0
2XQB(1):L,1KKM(1):B,0
7JZI(2):C,3KF8(2):C,0
4BWQ(1):F,6NUF(1):A,0
2EC9(1):L,7U0T(1):B,0
1JSU(1):C,3TUF(1):A,0
1BUV(1):T,5TH9(3):J,0
5FB8(1):C,5FUG(2):D,0
6SVL(5):K,3D2U(2):F,0
2NPT(2):B,2P2C(2):R,0
4HEA(2):P,4HEA(2):S,1
3PZD(1):A,5DI3(1):B,0
1TTW(1):B,1CD9(1):A,0
3ZLD(1):A,2Q0O(1):A,0
4NBX(1):A,4XGC(1):A,0
6QIO(1):B,6QIO(1):C,1
1FQ1(1):B,5OKZ(3):Q,0
5YR0(1):B,3ZNG(1):B,0
5C3L(1):D,3GMW(2):C,0
4EOZ(2):A,7CQV(1):E,0
1DKG(1):D,1IAR(1):B,0
4GFT(1):A,5X1F(2):O,0
2A19(1):B,5X5Y(1):B,0
1IRA(1):X,2ZCL(1):P,0
3BUK(1):D,4Z8L(1):C,0
5LDD(1):B,5L8R(1):J,0
1I9R(1):M,4S0T(3):E,0
2A0L(1):F,2EFC(2):C,0
5H2F(1):K,7K0Z(1):D,0
3MMY(4):H,4J4L(1):C,0
1D8D(1):A,5B5E(1):F,0
4NTX(2):A,5IKF(1):B,0
1A4Y(1):A,5VSR(1):A,0
6MIT(2):E,5TUV(1):B,0
2G77(1):B,4A8J(1):E,0
2EHB(1):D,6CWT(1):D,0
4XX1(2):B,3CFI(1):B,0
5AIE(1):B,2XTT(1):A,0
4R8G(1):E,7L0F(2):B,0
6U3B(1):B,2EY4(2):F,0
2NZ0(1):B,3QV1(3):D,0
1DD4(2):B,2W2X(2):B,0
2ACZ(1):B,1PYO(1):C,0
4Q5E(1):B,4BD2(1):C,0
4BOH(1):H,3BRT(2):B,0
5WVC(1):E,2E9X(3):A,0
1IXS(1):A,1IXS(1):B,1
4LVN(1):A,4LVN(1):B,1
2X7L(6):A,7AL8(1):T,0
4HEA(1):N,4MIT(3):C,0
2IBG(1):F,1NW9(1):A,0
4KFM(1):G,6IBL(1):A,0
3BC1(1):A,5XYN(1):D,0
6HX4(2):B,6HX4(2):H,1
3H0L(2):E,7OG1(1):DDD,0
6GVW(1):H,6M4V(2):D,0
3HD8(2):D,5E9D(2):J,0
5B39(1):A,1PYT(1):C,0
3HE5(2):D,7EOW(1):A,0
1Q90(1):N,5IKF(1):A,0
6ZN3(5):N,5WKO(1):E,0
4N3Z(1):C,4Z9C(1):B,0
4V3K(2):B,6DHE(1):l,0
4I4T(1):A,4I4T(1):F,1
1OCO(1):O,7F28(1):A,0
2ZT9(1):B,2ZT9(1):G,1
6S6D(1):A,6PAI(1):D,0
4NRH(1):D,5INW(2):D,0
6P22(1):D,3SF4(1):A,0
3LK3(1):A,2GTL(1):B,0
6G8M(1):V,4H44(1):B,0
3FM8(1):C,5JZ8(1):A,0
7AHP(1):A,7AHP(1):aa,1
4WQO(1):A,4WQO(1):D,1
1OL5(1):A,4YX7(2):D,0
3GJ5(2):D,5B5N(1):J,0
3DCG(2):D,7UE9(1):C,0
4CAD(1):C,5D0V(1):L,0
3SWN(2):Q,4ZV4(1):C,0
3OF6(2):E,1DD4(2):B,0
5LSJ(1):B,5H35(1):A,0
3MA9(1):H,4KBM(1):A,0
3VYT(1):A,3VYT(1):C,1
2G5H(1):B,6UPU(1):A,0
6QIO(1):B,7SH3(1):A,0
6F2R(3):V,1ZRT(1):D,0
4HZU(1):T,5ME5(1):A,0
5JNE(1):B,4KAX(1):A,0
6YN1(1):I,6GWJ(1):D,0
3P4U(2):D,4FHB(1):A,0
3WXR(1):L,5EOF(1):B,0
4Y2O(1):A,4Y2O(1):B,1
7OJX(1):A,2A1J(2):B,0
5KDM(1):D,3M91(1):B,0
7DG2(1):C,6R6M(1):A,0
4DFC(2):D,2J3T(1):D,0
4PD4(1):J,5C3L(1):B,0
5IKF(1):A,3GTY(1):X,0
5VI4(1):B,1FBI(1):X,0
5F7K(1):C,2AHO(1):B,0
4UE8(1):A,4Y99(1):C,0
5E8D(1):A,5J9Q(3):K,0
5J11(1):B,5J11(1):C,1
2BPB(1):B,5XN6(1):A,0
2W07(1):A,7F4N(1):F,0
4DOH(2):C,5JSN(1):B,0
6W7O(2):B,6W7O(2):D,1
4ZS7(1):H,3R07(1):C,0
1L0L(2):I,2KAI(1):A,0
1Z92(1):A,2P22(5):C,0
3V6O(2):B,2Z5H(1):A,0
6T46(1):C,6M36(1):C,0
6ZRN(1):A,5NBN(2):B,0
7RAH(1):D,3UE5(2):A,0
4EAH(2):H,4E6K(1):H,0
7E1T(1):B,1EER(1):B,0
3CDG(1):J,1PRT(2):H,0
2DSR(1):I,3TGK(1):I,0
6CXY(1):H,5HKQ(1):I,0
4EN2(2):A,6KEZ(1):K,0
7S4A(2):C,5FU7(1):C,0
5WK3(3):U,2R25(1):A,0
4CS0(1):B,4YC6(2):C,0
4H9N(1):A,1Z5S(1):B,0
6YXJ(1):B,6XZ1(1):C,0
7PPZ(1):B,7CEB(1):D,0
6YGU(2):C,1V9U(1):1,0
1FQK(2):D,4GN5(2):B,0
4YPG(1):C,1RHZ(1):A,0
6OQA(1):D,1SXJ(1):G,0
6SC6(1):C,1M27(1):A,0
6CWX(1):B,6GUM(1):A,0
6E2Q(1):N,1VF5(1):C,0
5ZWL(1):E,5XSJ(1):X,0
3S3X(1):D,1CG8(1):B,0
5INW(2):D,1MQL(1):D,0
3STB(1):D,2ISS(1):E,0
6M7A(1):A,4XKH(1):E,0
7MNI(2):C,4PLN(1):C,0
4PSW(1):B,2NPS(1):B,0
3VZA(2):E,4HEA(2):X,0
4CV5(1):A,3OAA(3):V,0
3RNM(1):A,6RGO(1):B,0
2ICW(2):H,7AB5(1):E,0
6M3B(1):C,3UVJ(2):D,0
2YBR(3):G,2YBR(3):I,1
1JQJ(4):A,6BFQ(1):H,0
2VSX(2):E,5CZV(1):L,0
1MUJ(1):B,3A1Y(1):F,0
7LFB(1):X,3PK1(1):A,0
6S8S(2):D,2ZVO(1):D,0
4NIY(1):A,6FP8(1):B,0
1ZOT(1):A,5B5E(1):F,0
4UI1(1):D,1SFC(3):I,0
2WB1(1):P,6R15(1):A,0
2XSO(3):U,1HCF(1):A,0
6XTD(1):AAA,2A1T(1):D,0
7AYE(1):A,4L1Q(1):C,0
6MJE(2):E,6WCW(1):B,0
4B0M(1):B,4Y5X(2):I,0
5D2M(1):B,7RF2(1):F,0
5AWF(1):B,5YL9(1):B,0
4BSZ(1):A,4ICG(1):D,0
6AL5(1):H,6R2L(1):A,0
6HXQ(1):D,4UZZ(1):B,0
5MSM(1):C,2RGN(2):D,0
3ZXU(1):B,3LW5(1):F,0
4RS1(1):A,6FNN(1):A,0
3F8U(2):D,4P1B(1):A,0
6F5Z(1):C,6FF3(1):A,0
3K65(1):A,4RAU(3):H,0
7DKZ(1):H,7DKZ(1):I,1
6HAR(1):A,3UC0(1):A,0
5OKZ(2):G,2QCS(1):A,0
4JBW(1):M,3V62(1):A,0
7NWU(1):A,5BRR(1):I,0
3DRA(1):B,1A2X(1):B,0
6KO5(1):A,4X57(1):A,0
3C59(1):A,3C59(1):B,1
4Y1L(1):B,1Z56(1):C,0
2XJY(1):B,4JHD(1):B,0
6JHO(1):A,6JHO(1):C,1
1LOT(1):A,5DOI(2):F,0
6UMG(2):h,6UMG(2):c,1
4FP9(2):A,4FP9(2):B,1
5DDJ(1):1,5MVZ(1):U,0
6BVA(2):C,6H71(1):A,0
7DOC(1):A,5K25(1):C,0
5LXR(1):A,3RT0(1):C,0
7JUY(1):B,7JUY(1):C,1
1JSU(1):A,1JSU(1):C,1
3Q3M(1):H,4DBL(1):D,0
7DQX(1):C,5BRM(1):A,0
5C9A(1):C,3NH7(1):A,0
3AAE(1):X,3EZJ(2):E,0
4PD4(1):H,7MNS(1):A,0
4H44(1):F,4Z94(1):G,0
7QBE(2):C,6GLX(1):B,0
4B1Z(1):N,4JBW(2):I,0
5KN5(2):F,6BD2(1):C,0
2DSP(1):I,1KSG(1):A,0
4GUX(3):C,3SE4(1):B,0
4BOS(1):A,3HPH(1):H,0
6X04(1):B,4A8J(1):F,0
7Q1F(1):P,5XIU(1):B,0
7RG8(1):B,1Z5S(1):B,0
5W5Z(1):L,1Z7Q(1):k,0
6IAN(1):C,3EUH(1):A,0
6LZ9(1):B,6LZ9(1):H,1
1EAI(1):B,6BD2(1):C,0
6I1D(1):A,6I1D(1):B,1
5CW7(1):J,3TJZ(2):D,0
4V82(1):AZ,4P6I(1):A,0
6XTF(1):C,4V8K(1):AD,0
3UZE(1):A,5NMV(1):K,0
6IXQ(1):A,6RO0(1):C,0
1SFC(2):G,7RG5(1):B,0
4H4F(1):A,1EBD(1):C,0
7C3F(6):R,2DFK(3):D,0
3WWQ(1):A,3RWR(1):I,0
5T7L(1):B,2WSS(1):S,0
4H62(1):V,4H62(1):Q,1
4FP9(2):A,4EFA(1):E,0
6TYL(1):B,4OR5(2):G,0
2OOX(1):C,4XH9(2):E,0
1DE4(1):D,3B5N(1):B,0
7KDC(1):A,6M8R(2):E,0
2WSS(1):D,6OBO(2):D,0
5B5E(1):m,5FTT(1):A,0
5X3T(1):A,6XMI(2):F,0
7C88(2):C,6A3W(1):A,0
4NUT(1):B,3TMH(1):I,0
4RGM(2):C,4HEA(2):F,0
4V62(1):AH,2DSR(1):G,0
2DPP(1):A,4X0K(2):B,0
1OCR(1):O,3EUK(2):H,0
5JA4(1):B,6YT3(1):B,0
6PRK(1):A,6PRK(1):B,1
7B04(1):A,1XU1(1):S,0
4V0O(3):D,6JHO(1):C,0
7MO1(1):B,2JIX(1):F,0
3P8C(1):D,7N0I(4):L,0
3M50(1):P,7C7X(1):A,0
4U8U(1):T,7BHF(1):B,0
4BD6(1):C,4LU5(1):M,0
2PXY(1):B,7DYM(1):B,0
4FBW(3):A,5JA4(1):B,0
6DMX(1):D,2OCC(1):I,0
4ADS(1):E,6Z2L(1):B,0
5IMY(1):A,1UMR(2):B,0
5NLB(1):B,1JYO(1):C,0
5CBE(2):F,5Y7Z(1):C,0
4GZR(2):C,6A97(1):A,0
4NN6(1):C,4HZU(1):S,0
3WXR(1):1,3BRV(5):C,0
4HX3(2):H,6SAK(1):A,0
5MS2(1):B,3HD7(2):E,0
2E1M(1):A,1CGI(1):E,0
6KXF(1):A,6KXF(1):C,1
1P3Q(1):R,2PQR(2):B,0
4N0I(1):B,1T0R(1):A,0
7KUG(1):B,5JG6(2):C,0
1GZS(1):A,3L1Z(2):A,0
4LFN(1):A,6BQT(3):I,0
1RV6(1):W,3MA9(1):A,0
6Q8O(1):A,7PQN(1):B,0
5FGI(1):H,1S5L(1):F,0
6FXN(2):J,6FXN(2):N,1
1UZX(1):B,6YPT(1):A,0
6MGN(1):A,3GTY(1):S,0
6ZR5(1):A,4WLR(1):B,0
5FUC(2):B,1H2S(1):A,0
7PB8(1):R,1OPH(1):A,0
6R16(1):J,3STB(1):C,0
4K6L(1):F,6B9M(1):A,0
4G6D(1):A,1C6V(1):A,0
4BWQ(1):E,7BV6(3):L,0
5N9J(1):F,3TUF(1):A,0
3SN6(1):B,2F5Z(4):H,0
6SG2(1):BBB,3NCY(1):B,0
3H9R(1):A,3H9R(1):B,1
6MJP(1):C,4KT3(1):A,0
3UVV(1):B,3VUX(1):G,0
5YVQ(1):A,7NZ9(1):A,0
2Q97(1):T,4LZX(1):A,0
1U6H(1):A,6BS4(1):B,0
6GV1(1):H,4DJC(1):A,0
2WZP(1):I,3ULQ(1):B,0
5GN0(2):B,2WZP(1):I,0
5NX3(1):C,5JA4(1):D,0
1Z7Q(1):R,7JWG(1):H,0
5MHS(1):B,5MHS(1):E,1
7QIJ(1):CA,2F2L(1):X,0
6UVO(1):L,5VSR(1):A,0
4QJF(1):B,4WKZ(1):A,0
5Y5S(1):L,7AL7(1):A,0
3WMJ(1):A,4XZR(1):A,0
1TZS(1):A,6LZ4(1):A,0
5EOF(1):D,5TDY(2):D,0
7BV7(1):B,1Y6K(1):R,0
6MLK(1):A,6MLK(1):H,1
5DA9(1):A,4KI5(1):M,0
2J59(6):R,5TH9(3):C,0
1J2J(1):B,1S1Q(2):C,0
5AQB(1):A,5F3J(2):B,0
5CFC(1):C,3S3X(1):D,0
