protein1,protein2,interaction
P56287,Q9UT76,1
P87159,P40384,0
O94542,O13790,0
O42661,O74957,0
Q09808,P05764,0
O94309,Q9UT72,0
Q10343,P79065,0
O42991,P0CT68,1
P0CT70,Q9P7F9,0
P87306,Q10477,1
O42995,Q9HE05,0
Q9P784,P36622,0
Q9HGL8,Q9HE05,0
P36613,Q9UTK6,0
O13816,Q9URY0,0
Q9UT52,P28748,0
Q10169,Q9P802,0
Q09717,Q09116,0
Q10316,P50582,0
Q9P802,O94609,0
P36592,P36601,1
O74446,Q9US59,0
P50582,P41412,0
O74854,Q9UUJ1,0
Q9P7M1,O42991,0
Q09882,O14180,0
O42832,P87123,0
P05219,O14098,0
Q9USL5,O13351,0
Q0E7J7,P0CF96,0
O74771,O59800,0
P30261,A6X980,0
P09988,O94263,0
Q9HE05,Q9Y7N2,0
O13916,O59755,0
Q6BDR8,Q09763,0
O74895,Q10585,0
O74771,Q10099,0
Q09150,Q9UTK6,0
Q9UST6,P87306,0
P36592,Q9URY0,0
O59703,Q9P784,0
Q92358,Q9P4W1,0
O74747,P36583,0
Q9USP0,O13877,0
O59790,Q9UUE5,0
Q10477,Q9P7V3,0
O13728,Q10056,0
O60158,P36585,0
P87231,O13816,0
P87245,P0CG72,0
P40997,O14388,0
Q10366,O13681,0
P36601,O74560,0
P07657,Q9UTF6,1
O43114,P09988,0
O14129,P78929,0
O74983,O74433,0
O13782,Q9UU79,0
Q9Y7Z1,P05501,0
O74736,Q09916,0
O13370,Q9P7M3,0
Q9UU79,O74771,0
P87123,Q10317,1
P40381,O36023,0
Q09916,O74910,0
O94717,Q09822,0
P56287,O94408,0
P21135,Q09760,0
Q9P7V3,O14011,0
A6X980,P36614,0
Q9P7M1,Q9P7Q8,0
Q96WV9,P36622,0
Q9P7M3,O14459,0
O13351,Q10159,0
Q9USV1,O94360,0
O60150,Q9UTR8,0
O14269,O42954,0
P87053,P17937,0
O14010,Q02088,0
Q9P7A0,Q9USX8,0
O43114,Q10366,0
Q9UTF6,Q09760,0
P50524,O94668,0
P09322,P36583,0
O14180,O14339,1
P40381,P06652,0
O74747,P87323,0
Q9Y7R3,P36583,0
Q9UST6,O94616,0
O94476,O94687,0
Q06182,Q9UUA8,1
Q9P4W1,P05764,0
O74433,Q9P7E0,1
O42995,O14198,0
O13889,O14399,0
Q12126,O42709,0
Q9P6R1,Q92372,0
P52890,P42656,0
O14064,P87053,0
O74465,O94658,0
O74983,Q9C107,0
Q9UUE5,P87306,0
P40984,P87051,0
P01129,Q10067,0
P41005,Q09772,0
O14399,P05734,0
O59734,O14399,0
O13684,O13370,0
O74399,Q92358,0
P36592,O13953,0
Q9USY3,Q09154,0
Q10103,Q9UTI8,0
O94309,O74736,0
O74988,Q9HGL6,0
P05733,P56286,0
Q9USJ7,Q10159,0
Q9P7G0,O94408,0
P32390,Q92352,1
P78774,Q9URY0,0
O74978,O94687,0
Q874R3,O14417,0
P79010,P36614,0
Q9P7T4,Q9P7F9,0
O14122,O14350,0
Q9P7X1,O74958,0
Q09898,O13351,0
P87310,O14216,0
P87126,Q09898,0
Q9HE05,G2TRP5,0
O13688,Q874R3,0
P07334,Q10428,0
O94238,Q9UST6,0
O94444,Q9UT46,0
O43070,Q9USP9,0
Q09763,O59800,0
O94684,P87323,0
O94263,O74910,0
Q9UU79,P13681,0
O14352,O74978,0
Q10353,P36592,0
Q4PIR3,O42661,0
P36622,Q9UUC6,0
O42932,Q9USJ7,0
O13828,P36618,0
Q10103,O14129,0
Q9UT32,O13351,0
Q10282,P41410,0
O13681,Q9Y7R3,0
P05501,O74465,0
P09322,P28748,0
P56288,P08647,0
Q09819,Q9P3B2,0
P78774,O14327,0
Q10353,O74446,0
O59767,O13816,0
O36023,Q9P7Q8,0
Q9UT72,P36585,0
O42832,O94476,1
O74854,O60052,0
P87053,Q10343,0
P52822,P48009,0
Q9UUM2,O94326,0
Q9UUB5,O74309,0
P36582,Q9UTI8,0
O74904,Q12381,0
Q92462,Q9UUE5,0
Q9US45,Q10169,0
P17937,P08965,0
Q09933,P36616,0
O14216,Q10099,0
Q10067,Q10668,0
O13286,O14064,0
Q96WV9,P06652,0
P05501,O74184,0
O13790,O13889,0
P04688,Q7LL14,0
O74991,O13978,0
O74804,O74499,0
O13978,Q96WW3,0
P56287,P40984,0
Q10193,P39964,0
O13777,Q9UT72,0
Q9P805,P48009,0
Q10198,P13681,0
O13802,P87159,0
O94268,P28748,0
O74515,P09988,1
O94603,O59767,0
O94658,P14575,0
Q92372,O94408,0
Q9P6Q0,P87323,0
O42846,P78963,0
O74791,P40371,0
O74184,P28829,0
Q10134,O74511,0
O94547,P41889,0
P48009,P34208,0
O74772,P21534,0
O13985,O94326,0
P05733,Q09914,0
P07657,Q9UUC1,0
O74978,Q9Y818,0
P56286,O42661,0
O42954,Q9HE05,0
O59767,P0CG72,0
P0CH07,Q9P782,0
O94309,P10815,0
O42995,O36027,0
O94620,P40377,0
P40997,Q10271,0
P08092,O13685,0
O94268,Q10218,0
Q10108,O60016,0
Q9UTK6,Q10113,0
O14229,P36617,0
O14241,O94616,0
O74446,O43070,0
Q10198,P41410,0
P0CT77,Q10317,0
C6Y4D0,O74825,0
O13758,Q9P7Q8,0
Q9UUI1,P40380,0
P39964,Q6BDR8,0
O94376,O94542,0
P50528,P50530,1
Q10056,O59790,0
O75001,O94285,0
P0CF96,O43071,0
P87050,Q7LL14,0
P87159,P79005,0
Q9Y7N2,O94276,0
O94609,Q9Y7Z7,0
Q10113,P36595,0
O74796,Q9UUE5,0
O59790,O74465,0
P40996,P87074,0
P78814,Q10193,1
Q9P802,O94717,0
O14235,Q01112,0
O42832,O74399,1
O75001,O94717,0
P0CT70,Q9P782,0
O74471,P07657,1
O74904,P05733,1
P41887,P87176,0
P78774,Q9UUJ1,1
O13802,O36023,0
O74446,Q92399,0
P10815,P32390,0
O13953,O94698,0
O42995,O59800,0
P48009,Q10295,0
Q9P802,O13688,0
Q9USP0,O74511,0
Q9URX6,P36618,0
P10651,P40995,0
O94646,O13978,0
Q9UU79,P78972,0
Q9USX8,Q09914,0
Q9P7B7,Q9P802,0
O14079,P05219,0
O94542,Q09914,0
O14064,O59790,1
O14241,P32390,1
Q10232,P87169,0
Q9P7P1,O42844,0
P54789,Q9USP0,0
O43036,O14011,0
O13351,P36595,0
P87310,Q9US45,1
Q10198,Q09717,0
Q12126,O14010,0
P87309,Q10668,0
P25457,Q9P784,1
O74910,P41412,0
Q10317,Q10198,0
O94244,O94423,0
Q9P6M0,O42991,0
O74736,O13681,0
O94698,O36023,0
O94722,Q9USP0,0
O94717,P05501,0
Q09127,Q9USP0,0
P79063,O14246,0
P87245,O14352,0
Q09196,O94609,0
O94321,Q12126,0
O94444,Q09127,0
Q10282,O94244,0
O13339,P36616,0
P78774,Q9URX6,0
O60150,Q09892,0
O94609,P87312,0
Q09933,Q10113,1
P41412,Q9Y7J4,0
O14388,O94244,0
O94687,O74558,0
O74771,P0CT70,0
Q09808,P87053,0
Q9URY2,O74483,0
Q4PIR3,Q9Y7U4,1
Q09763,P41411,0
O59680,O14339,0
P32586,Q09761,0
O94244,Q53EK2,0
O59751,P52822,0
Q9Y794,Q7LL14,0
Q09717,Q9P7T4,0
Q10134,Q10109,0
Q10430,Q10169,0
P0CT60,O94581,0
Q10192,Q9UTF6,0
O13816,Q9Y7U4,0
O14198,Q9P6Q0,1
O74958,O94752,0
O43080,Q9Y7J4,0
O14230,Q0E7J7,0
O14170,O74560,0
Q9USM8,O94238,0
Q10428,P41411,0
O36027,Q9UT86,0
O94238,P87245,0
O14098,Q9Y821,0
O74966,Q9USG6,0
O43070,Q12126,0
O59702,Q10429,0
O42634,Q10343,0
P78789,Q92462,0
O13953,P87323,0
O14216,Q12701,0
Q9URX6,O74991,0
O43070,Q0E7J7,0
Q03392,Q07538,0
O43071,Q10163,1
P50530,Q9P782,0
Q9Y7L8,O13889,0
O36019,P10815,0
P36625,Q9UUI1,0
Q9Y7J4,O94268,0
P10506,P28829,1
P10506,O13310,0
Q1MTN3,Q10108,0
O60187,Q09892,0
O94547,Q09825,0
P87053,Q9P6R1,0
Q96TL7,O60016,0
O42975,Q10428,0
Q09176,O74825,0
O42844,Q9P6M0,0
P50528,P32390,0
P14575,Q9USJ7,0
Q10218,P56523,0
O42991,P56286,0
Q10585,Q10330,0
O94684,O74772,0
Q9URY2,O74465,0
O75001,O94450,1
O94321,Q9UUC1,0
O74399,O74895,1
O94658,Q9P7X1,0
Q9USY3,P56288,0
O75011,O59734,0
P87027,P40995,0
O13351,O13826,1
Q9UTE6,P08965,0
P32372,P09322,0
O94616,P34208,0
O94668,Q07538,0
O42846,P28829,0
P32390,Q9Y7J4,1
O94752,O74184,0
P05219,Q9P784,0
Q9P7F9,P40372,0
O74398,Q10271,0
P32434,Q9Y7Z1,0
O94288,P30261,0
O94659,Q10353,1
Q09154,O94244,0
Q09196,Q10192,0
P87245,Q09170,0
O94288,O94547,0
O94603,P40381,1
O14388,O42846,1
P10506,Q09127,0
Q09882,Q09116,0
Q9Y7M6,Q9USY3,0
Q9UT52,C6Y4D0,0
Q10477,P79005,0
O13877,Q9UT52,0
O14229,Q09772,0
Q9Y738,O94616,0
P0CF96,Q10163,0
O13816,P40381,1
Q09924,P32390,0
O42634,Q09772,1
P09322,P17937,0
Q10428,O14339,0
O42978,O74499,1
Q10169,O14011,0
O42634,Q9UTR8,0
P40384,Q9HGL8,0
P87159,Q10295,0
Q9HGL6,Q9Y821,0
Q10113,Q4PIR3,0
P05764,Q9P802,0
P50527,Q01112,1
P41889,Q9USZ3,0
O74895,Q9HGL6,1
Q10108,O43036,0
O74958,Q9UTR8,1
Q10366,Q9HGQ3,0
P87238,O59702,0
Q06182,Q9UUJ4,0
O60164,Q9P7B7,0
P05764,Q9Y7L8,1
P87310,Q9Y821,1
O00102,P87238,1
Q10103,P50528,0
P87126,Q09906,0
O94263,Q96WW3,0
P10815,Q9UT86,0
O14339,O74772,0
O74311,Q9HGL8,0
G2TRP5,Q9UTK6,0
O13685,O74360,0
O74558,P49731,0
P05501,Q10103,0
O75011,P87074,0
O14079,O94376,0
P10989,P36595,0
Q10477,O60016,0
O14399,O13852,0
Q02088,P30261,0
P13681,P87027,0
Q6BDR8,P07334,0
P27584,P05219,0
Q9Y794,O74986,0
P36617,P36595,0
P87053,Q9Y709,1
O94238,Q10232,1
O14388,O74399,1
Q10067,O94355,0
O74311,P78789,0
O13936,Q9P7G0,0
O14235,Q9URY2,0
P87159,Q9HGL8,0
P10506,Q1MTQ9,0
Q10322,P0CT68,0
P87314,O59702,0
O59680,P05501,1
P52890,O74175,0
O14180,P36601,0
Q9Y7N2,O74399,0
O14140,Q10193,0
Q9US59,O13988,0
Q9P782,G2TRP5,0
O94316,Q10272,0
O14318,Q9P7V3,0
Q10282,O94722,0
P50523,P87074,0
P32586,P41410,0
O94687,Q9USH1,0
Q9US52,O74555,0
P78794,O74986,0
Q10282,O74904,0
Q03392,Q1MTQ9,0
O74309,O13685,0
O42846,Q7LL14,0
Q10232,Q9USZ6,1
Q09116,Q9P6M0,0
Q10159,Q09808,0
Q9Y7L8,Q09933,0
O59800,Q09823,0
P87215,Q92366,0
Q9P802,P36613,0
P28829,O42661,0
P05733,P78814,0
Q09154,P36582,0
O74796,Q10322,0
O74803,P87314,0
P52890,O42661,0
O13777,O13978,0
O59800,Q09882,1
O74718,O94288,0
P36595,O74895,0
O14269,P41887,0
O74531,P78963,0
Q9US52,O94620,0
O42844,O74991,0
Q9UT72,P40381,0
P78972,P78929,0
O43071,O94620,1
P37382,Q09191,1
Q10343,P36585,0
P48009,O13988,0
O74983,P87174,0
P48009,Q02088,0
Q10322,Q9USZ3,0
O74796,Q10134,0
P79015,Q9P7M1,0
P40235,P08092,0
P87324,Q9P7V3,0
P87169,Q9HGL8,0
P50582,Q9Y818,0
O13816,Q9Y7J4,0
O94408,Q9Y7M4,1
Q9P6Q0,Q10429,0
P0CT70,Q9UUB7,0
P78953,O14097,0
O94376,Q10430,0
P87245,O43070,0
P87310,P05767,0
O74398,O14011,0
O13828,O74446,0
O94316,Q9Y7Z1,0
P56286,O74446,0
Q9UTA4,Q9P6Q6,0
O14216,Q09116,0
O94658,O59767,0
Q9Y7Z7,Q7LL14,0
O42709,Q09892,0
O60164,Q9P6Q6,0
O94547,O74311,0
O60164,O13286,0
P13681,O74511,0
Q10134,O14388,0
P14575,O60016,0
P87173,Q09825,0
P87245,Q9UT76,0
O94646,O13672,0
Q10366,O14010,0
P25457,Q7LL14,0
P05501,Q9P779,0
O94620,O13985,0
O13836,P87309,0
Q9UTE6,O94752,0
O74718,Q96TL7,0
O94668,O94717,0
P79071,O59945,0
P36618,Q10951,1
O59702,Q9P6Q0,0
O74966,Q9UT46,0
P10651,O13339,0
Q9Y7M4,P87051,0
P40235,Q9HGL8,0
Q9Y7J4,P0CG72,0
P06652,O42661,0
O13790,O94376,0
O74854,Q9UUC1,0
O94423,P30261,0
P79071,Q9UTE6,1
O43071,Q9HDX9,0
O60164,Q10330,1
O14352,O14388,0
O13782,Q9UUC6,0
O13370,P0CU09,0
Q10428,Q10067,0
P40381,Q9Y7Z1,0
Q09914,O94556,0
O42991,O74747,0
P36617,O43114,0
Q9Y7M4,P04910,0
Q9UTP0,P87310,0
O13712,P05219,0
P04688,Q10113,1
P34208,O59800,0
O60016,P36592,0
O60129,P10989,0
P78794,P87176,0
Q9UT76,O60158,0
Q9P779,Q09683,0
O74736,Q9Y7Z7,0
P36585,Q10322,0
Q9USX8,Q00619,0
Q9C0Z9,Q10316,0
O59945,O13712,0
O94244,Q9P805,0
P36613,Q9UUB7,0
O60150,Q09763,0
P87173,P41411,0
Q9Y794,Q10343,0
Q09808,P29458,0
Q09898,Q9UST6,0
A6X980,Q9P7J8,0
O13790,O13685,0
O74360,O60052,0
O14216,P32372,1
Q9USP9,Q9URY2,0
O74184,P05764,0
O00102,O13936,0
P32390,P79065,0
O74904,Q9C107,0
O14122,Q09825,0
Q09170,Q9P7T4,1
Q9UTR8,Q12126,0
P50523,Q09154,1
P0CF96,Q9P3B2,0
O94326,P87238,0
O59680,P50523,1
O94268,Q1MTQ9,1
Q9Y7L8,P0C5Y7,0
O94376,O94705,0
Q09196,O43036,0
O13828,P52822,0
O60104,Q9UTS6,0
O59793,P79065,0
Q9UTA4,O43120,0
O14229,Q9P7P2,0
O94408,P36625,0
P54789,Q9UUC1,0
Q9USV3,O74803,0
C6Y4D0,Q9URY0,0
Q9Y7M6,O94542,0
O74399,Q10428,0
O13985,P78953,0
Q09127,O75001,0
Q10113,Q10109,0
O74904,Q9P7T4,0
P09988,O42954,0
Q10193,P25457,0
Q7LL14,Q9HE05,0
Q9Y7Z1,P36595,0
Q9P6M0,P52890,0
O74465,O14180,0
O13351,O14010,0
P32372,Q9P7M3,0
Q9P7P2,Q9USP0,0
P78963,O13728,0
P10651,Q9P7M3,0
O13985,O74515,1
O42846,Q9UTP0,1
Q9P4W1,Q9UTR8,0
O94752,O74499,0
Q02088,O94376,0
O74399,Q9USR7,1
Q09772,O14216,0
Q09933,Q9Y709,0
Q9P7P1,O59702,0
Q09924,Q10477,0
Q9HDX9,P87215,0
P50530,Q9USX8,0
O00102,O43114,0
O42846,O94288,1
P78972,Q10353,0
O94646,Q10056,0
Q9Y7N2,Q9P6R1,0
O94547,O74360,0
P87173,O13790,0
O14011,P50524,0
Q10428,P46595,0
Q10295,Q92366,0
P42656,O42975,0
O74895,Q10343,0
O43070,O74790,0
P87306,Q9P6Q0,1
O43036,P50527,0
O74560,O43071,0
O43080,Q9USY3,1
O36027,P10989,1
O13688,P40384,0
Q09763,Q10428,0
P40996,O74774,0
Q9P784,O94326,0
Q9UU79,Q96TL7,0
O14010,Q9UTK6,0
O74854,Q9Y709,1
O59800,P36614,0
O94646,O74560,0
P36613,O74558,0
P36592,Q09154,0
P87231,P04688,0
A6X980,Q1MTQ9,0
O74517,Q9UUC6,0
O13672,O13712,0
Q09924,Q9P3B2,0
Q10271,Q10173,0
P32390,O74986,0
O59800,Q92372,0
P32434,P40235,0
O13953,Q09698,1
P17937,O74517,0
Q9Y738,Q09176,0
Q9UUB5,O13681,0
Q9UTR8,O59793,0
O59836,P78946,0
Q09898,Q12126,0
O14097,O74536,0
P41005,Q9P6Q0,0
Q9USP0,O14140,0
P41887,Q9UUB7,0
P10651,Q09127,0
P40848,Q12381,0
Q9USP9,P0CH07,0
Q9Y794,O94646,0
Q9P7G0,Q10477,0
O74791,O94423,0
Q7LL14,O13964,0
O13310,Q1MTN3,0
P28829,O94687,0
O59800,O94355,0
P34208,Q09683,0
O74825,Q9Y7L8,0
Q9P6M0,O74958,0
O59945,Q09933,0
O74531,O74825,0
Q12381,P78789,0
Q9UUE5,P87050,0
P87238,P40984,0
O60187,O74904,0
P29458,Q12701,0
P33520,Q9UUJ4,0
O43080,P12000,0
Q9UUM2,Q92352,0
Q09914,Q09808,0
O74483,P40235,0
O94476,O14140,0
Q09824,O59836,0
P36614,P48009,0
O74398,O42667,0
O13828,Q9US52,0
O43120,O74515,0
Q9UT86,Q9UUE5,0
Q9P7J8,P87173,0
O74653,P78789,0
P12000,Q10134,0
P30261,P10989,0
O74175,Q10192,1
Q9Y7R3,Q9UUI1,0
Q09763,P79015,0
O13286,Q9USG6,0
O59755,Q9P7R9,0
Q9P7F9,O59790,0
O14459,P41412,0
P87051,Q92352,0
Q9UTS6,Q9USM8,0
Q9P802,O74309,0
Q9HE05,O74518,0
Q9P7A0,Q9Y7Z7,0
Q9USR7,O94684,0
Q9Y7L8,Q09825,0
P41410,Q9UT32,0
Q9UT46,Q10343,0
O42991,P79071,1
P87238,O42661,0
Q9UUJ1,Q09822,0
O74499,O94272,0
O13681,O13964,0
O13688,P79005,0
P04688,P10815,0
P0CT70,P79010,0
Q9P7G0,Q9Y7N2,0
P36629,O13684,0
Q9UUJ4,O74966,0
Q9HFE5,Q9Y7U4,0
P79063,P34208,0
Q09822,P87176,0
Q9P7G0,Q7LL14,0
Q10271,Q92358,0
O75001,Q9UTK6,0
Q06182,P0CH07,0
Q92399,Q06182,0
Q9USV1,Q9HDY7,0
P40381,Q09191,0
Q9HGL8,P87314,0
O42832,Q10366,0
O13672,O60164,1
O13684,Q9UTI3,0
P09988,O14417,0
O74465,Q92372,0
O43120,Q09683,0
O74515,Q10159,0
P79071,O94620,0
Q10585,P36601,0
Q09127,Q10585,0
O94238,Q9UT52,0
Q92399,P87176,0
P79005,O14339,0
P87176,O94752,0
Q9UTS6,P36625,0
P79071,O94316,0
P56287,Q9Y7J4,0
P05501,P36616,0
Q9UTE6,O74555,0
O13936,O74483,0
Q9UUC1,P27638,0
O14011,Q9USV3,1
O94659,Q9UUI1,0
O74560,P40997,0
Q9Y821,P87245,0
Q12701,Q9HFE5,0
O94244,O43071,0
O74558,Q9P7V3,0
P36595,P34208,0
O42667,O94542,0
Q09142,O60158,0
Q09898,P40371,0
O60016,Q9USU3,0
P08090,O74825,0
O74499,Q09916,0
Q10113,P48009,0
P78774,Q10316,1
Q06182,P50523,0
Q09819,O43120,0
P04688,O13728,0
O13877,P32586,0
Q9P7B7,P0CT70,0
Q9UTI8,O94646,0
Q9UT46,O74985,0
P49731,Q09761,1
Q10668,O75011,0
O94684,Q874R3,0
O60158,Q09825,1
O94476,O42995,0
O59793,P78946,0
O59703,Q9HDX9,0
Q9P7B7,Q9C0Z9,0
O42634,Q9P7T4,0
P17937,O43120,0
P87173,Q09898,0
Q10218,P78953,0
O59790,Q9P3B2,0
Q10330,O13826,0
P32372,P87074,1
Q10432,O13286,0
Q09933,Q9USH1,0
P40997,O94276,0
O74803,O74536,0
O14352,O13339,0
Q9P7Y4,Q9UTR8,0
O94705,P78789,0
Q9USL5,Q9UTB6,0
O94752,Q09858,0
O59751,P56287,0
O13688,O94668,1
P01129,Q9P7P2,0
P32434,Q9USJ7,0
O94646,Q9UUJ4,0
Q92366,Q9UUC1,1
P41889,P87309,0
P40848,O36027,0
O94244,Q9HDX9,0
O74988,Q96TL7,0
P87231,O74895,0
Q09763,O74515,0
O60129,Q09772,0
P50523,O94603,0
Q9Y794,P04688,0
O94355,O59793,0
Q09760,O42975,0
A6X980,Q09150,0
Q10134,P01129,0
Q9HDX9,Q4PIR3,0
O43070,O74360,0
O94444,P87173,0
O74184,P41889,0
P36601,O36019,0
O42991,O94238,1
O94752,O74558,0
P78946,Q9UUJ1,0
O59793,Q9UTP0,0
Q9P779,Q10271,0
Q9Y7M6,Q92462,0
Q9P7F9,Q92399,0
O14036,O13782,0
Q9USM8,Q9UTA4,0
P78794,Q9UTE6,0
P0CH07,P46595,1
P36585,Q09763,0
P40380,O13988,0
P05767,O43120,0
P10989,O59767,0
P87245,P40995,0
P14575,O74184,0
O59790,O59734,0
Q03392,Q9UTF6,0
O42975,P05501,0
P28748,O74531,0
O94722,P50523,0
O74465,P36617,0
O13916,O94408,0
P08090,Q9P6Q0,0
Q09772,P87169,0
O60164,P87176,0
O13351,P87314,0
O13836,Q92352,0
O59836,P79063,0
O14011,A6X980,0
O94355,O13615,0
O74184,Q9URY0,0
Q9USZ6,O94707,0
Q10113,Q9UUE5,0
O74360,P87324,0
P36629,O42846,0
O75001,Q0E7J7,0
Q09127,Q10103,0
O14399,O74531,0
P78963,P0CT60,0
Q09760,O94687,0
A6X980,P05501,0
O60104,Q9Y7N2,1
Q00619,Q9P7F9,0
O94668,O94646,0
Q10067,P87215,0
P48009,Q9C107,0
Q9US59,O94707,0
Q09177,P08965,0
O94321,P50527,0
P87231,Q09330,0
Q9C0Z9,Q10109,0
Q9HGL8,O74184,0
Q10432,O74910,0
Q9Y7M6,P40380,0
O14399,P34208,0
O74958,Q09898,0
Q9UT46,O74309,0
P50524,C6Y4D0,0
O14021,Q9USJ7,0
Q9UT52,P36585,0
O74311,Q9UTI8,0
O74515,O74985,0
P10815,O74718,0
Q9HFE5,P52890,0
O42995,O13877,0
Q9Y7J4,Q10198,0
P0CH07,P34208,0
Q9HFE5,Q9P3B2,0
O74736,O13916,0
P87314,P36583,0
Q9P7M1,O13816,0
P25457,Q09170,0
O74483,O94408,1
O42978,Q09822,0
Q9UTI8,O94272,0
O74499,Q9UUI1,1
Q9P782,O74796,0
Q53EK2,P87309,0
O94698,O74471,0
O60129,O94684,0
O42709,O94285,0
O94616,Q09822,0
Q9P4W1,Q874R3,0
Q9USV1,O94276,0
Q9P7P2,P21534,0
O42661,P79015,0
Q9P7M3,Q9P7W4,0
Q09142,P10506,0
Q10134,Q9USG6,0
P78794,Q9P805,0
Q9P6R1,P87309,0
Q9P7E0,O94707,0
Q9UT86,P08092,0
P78953,P0C5Y7,0
Q9UT76,O94316,0
O74854,Q9US59,0
O13615,P49731,0
P40995,O36023,0
O13672,P08965,0
P36617,O74555,0
Q12126,Q09150,0
O94687,P05501,0
P01129,O74433,0
Q9USM8,O36019,0
P04910,P78929,0
Q9UTP0,P21534,0
P78953,Q09924,0
Q9C0Z9,Q07538,0
P36617,Q9URY0,0
O13681,P32390,0
Q06182,P41412,0
O94360,Q09898,1
O14327,O94717,0
Q9Y7U4,Q10067,0
P05501,Q9P7E0,1
Q9UUC6,O94423,0
P40381,O94707,0
P50530,O60158,0
P0CG72,P87306,0
Q09772,P41411,0
Q9P7M3,O94547,0
Q09717,Q9HGL8,0
O13310,P32434,0
Q11120,Q10103,0
Q09824,Q09823,0
Q9HE05,O14097,0
Q10272,O94272,0
P25457,O14269,0
P30261,O13688,0
Q9UTK6,Q92399,0
O94687,Q9UTI8,0
Q10103,Q10366,0
O94752,O94556,0
Q96TL7,Q9HGL6,0
O13615,P78794,1
P0CU09,O74433,0
O14352,Q10282,0
P12000,Q10163,0
P21135,Q10322,0
O74533,Q12701,0
P32434,P41889,0
P79010,Q9UTI8,0
Q9Y7M6,O74988,0
O59734,P06652,0
P10989,O43120,0
P87173,Q01112,0
Q9Y821,P29458,0
Q9UUB5,O94542,0
Q9HGL8,P87074,0
O74854,P87173,0
O42995,O59836,0
P78761,Q9P7J8,0
O94687,Q10103,1
P48011,Q9UUI1,0
Q1MTQ1,Q9USV1,0
O14229,P87051,0
O14352,P10506,0
Q09819,O74957,0
Q09882,Q96WW3,0
P50524,O42978,0
Q9P7P2,P05767,0
Q9P7P2,O94238,0
O13684,P04551,0
O94547,O94376,0
Q09761,O14011,0
Q0E7J7,Q96WV9,0
O60158,O42846,0
O94285,O94658,0
Q09698,O14122,0
O42846,Q9HGL8,1
Q9USV3,P78929,0
O13852,O13916,0
P40372,Q9P7W4,0
P87238,P56523,0
O13988,P78963,0
O42844,Q10218,0
O59945,O94603,0
O13877,Q10428,0
Q92358,O13370,0
O13826,Q9US45,0
Q9P7R9,Q9UTE6,0
Q9Y7U4,O74791,0
O94238,P0CT68,1
P78929,O74531,0
Q92372,Q9UUJ1,0
P08092,O42832,0
O59945,P87310,0
Q9HDY7,P36601,0
Q9P7M1,O94326,0
Q9UUB5,O59751,0
O94355,O59755,0
Q09898,P05733,0
O13985,Q9UUJ4,0
O74988,P21534,1
O13978,P36618,0
P78972,O94285,0
O74825,O94581,0
Q9P6M0,Q92462,0
O74175,O59751,0
P0C5Y7,Q9UTI3,0
Q09761,P10989,0
O42932,P50523,1
O74558,P17937,0
P10815,O94326,0
P36618,P14575,0
O74184,P78774,0
O13936,O60164,0
Q9UTK6,O94752,0
Q09892,P05767,0
P54789,Q10585,0
P79010,Q96WW3,0
Q12126,P41889,0
O42846,O74910,0
Q9UT86,Q9UT46,0
Q10192,O94752,0
O94556,O94609,0
Q09685,O13852,0
O74499,Q9US45,0
Q9UTB6,Q09823,0
O13684,O59793,0
Q9UUB7,P78963,0
O13728,O94355,0
P06652,Q09330,0
O14459,Q10159,0
O14097,Q09685,1
O74499,P0CG72,0
Q9UST6,P07527,0
Q10366,Q10343,0
O13790,P36617,0
O14343,P04688,0
O74791,P06652,0
O42978,O94355,0
P0CT68,Q9USG6,1
Q9Y7Z1,O94285,0
Q10134,P87074,0
O74184,P36629,1
O94288,O94285,0
O00102,P78814,0
Q9P779,O42846,0
O74465,O43036,0
Q9Y738,P27584,0
P87324,Q9P6Q6,0
O94450,P10651,0
Q9HGL6,O13758,0
Q09822,P04910,0
Q9UTA4,O13802,0
O74175,O94658,1
P28748,O59755,0
Q00619,P36622,0
P41005,Q9UST6,0
Q9P7P2,Q92462,0
Q9USJ7,P37382,0
P10506,O74718,0
Q9Y7J4,Q9Y818,0
Q09808,P87174,0
Q09822,Q12701,0
Q9Y7M6,O74771,0
P87309,Q09924,0
P40381,O74790,0
P36617,Q06182,1
P21135,Q96WV9,0
P50524,P13681,0
O13889,P36583,0
Q09685,Q9P805,0
Q09142,O13688,0
Q9P7P1,O74360,0
O74904,O94658,1
Q10113,Q92366,0
O74531,O74957,0
P40848,P87027,0
O59703,O59734,0
O74518,O14180,0
Q9Y7J4,O74175,0
P52822,Q92366,1
P78774,P40381,0
A6X980,Q9P6Q0,0
O43071,Q09882,1
O59751,O94408,0
O74471,O74398,0
P05764,Q9UT52,0
O42932,O59680,1
O13339,P32372,0
Q09330,Q10295,0
O94285,P36601,0
O14459,Q9USX3,0
Q9UTE6,P36582,0
O14417,O59767,1
P36629,O60187,0
O94355,P36622,0
O13339,O74804,1
P36616,O42954,0
P56288,O59767,0
O60016,O94616,0
O14140,Q11120,0
P56523,P0CT77,0
Q10295,O75011,0
O94707,Q09882,0
P79071,O94321,0
O13836,O14352,0
O42975,Q9UTK6,1
P05219,O94646,0
Q9HFE5,O36019,0
O59800,Q9P6Q0,0
O94476,P04910,0
Q09882,O13728,0
P27584,Q9Y821,0
Q9P6Q6,P50524,0
O94268,O42978,0
O59836,Q06182,0
O00102,P49731,0
O14180,Q9UTE6,1
