protein1,protein2,interaction
Q3EBL9,O65665,0
Q8L3Z8,Q39214,0
Q9FMA3,Q9FVU9,0
P24100,P42751,1
Q2V2S7,Q9C5V6,0
O48963,P17597,0
Q8VY74,Q8LGB6,0
F4HW90,A0A7G2E9B1,0
Q93VJ4,Q7X9H5,0
Q9LSI9,Q39218,0
O23629,Q9S7W5,0
Q38876,Q9FME3,0
C6KIE6,Q8RXS1,0
O04603,Q9LJB7,0
P93306,Q9LVH5,0
F4KAN2,P22953,0
Q38998,Q9LD28,0
O81313,Q9XI73,0
P22953,Q9S7M2,0
Q9SD78,Q8LAS7,0
Q9FUA4,Q9LES3,0
Q9SNC6,Q42202,0
Q84Y95,Q8RYD9,0
O82277,A0A384LFU6,0
B2GVM9,P29382,1
O80837,A0A1B1W4Z4,0
Q9FKW0,Q8S9I4,0
Q9LTB8,P27521,0
P27521,Q9XII1,0
Q93WJ9,Q9XFD1,0
Q8LEU3,Q946Y7,0
Q9SJT1,Q8L3Z8,0
Q9SEU8,P93654,0
Q9FPQ8,F4K460,0
Q38831,Q6NPE9,0
Q6DUW7,Q9ZTC3,0
Q6NLV4,Q0WQN9,0
Q9ZUB8,O48916,0
O81242,Q9SFD5,0
Q9ZNV9,Q9LZP8,0
O65154,Q7FRS8,0
P55737,Q9CAA4,0
Q9SZF7,P21276,0
Q9FNY3,Q9XF67,0
Q147N7,Q940B8,0
Q6NPF9,Q9STR4,0
O23342,Q9LUA3,0
Q8L6Z4,Q8S8I4,0
Q9LZJ3,Q8VYK7,0
O48533,Q8GYQ5,0
Q9FKW0,Q8LAJ7,0
Q9M9M9,Q96287,0
O82804,Q9SUR3,0
Q9FYF8,Q8W5B1,0
P46014,Q8LEM7,0
P93654,F4JUL9,0
P40940,Q9XIC7,0
Q8H1R0,F4JL28,0
Q9SZ15,Q9FIJ2,0
Q9M0E0,Q5XEN5,0
P56782,Q9FJF4,0
P49678,A0A178UTW7,0
Q9FHH5,Q8LAJ7,0
A2RVQ5,O49545,0
Q9C9S2,Q9FHW7,1
Q38828,Q8LAL2,1
A8MR24,Q9LVM2,0
P35132,P56768,0
Q9SA56,Q9LNT9,0
Q9FY89,Q9SLC8,0
Q93Z00,Q8LGE3,0
F4IPZ3,Q9LX90,0
P37107,Q9M7X9,0
Q39163,Q39234,1
Q05753,Q24JJ3,0
Q6DBA5,O03042,0
C0LGW2,Q9ZVI7,0
Q9SWH5,Q8LGE7,0
O48538,Q0WNX9,0
Q7XYY2,Q8GUN5,1
Q6X5Y6,Q8GUU3,0
Q39101,Q941L3,0
Q9M1Z5,O48538,0
A0A384KBE6,P92948,0
Q43125,Q941L3,0
O22763,Q9FZ32,0
Q01593,Q8VZ65,0
Q9MBA2,A8MR65,0
Q9FNY2,Q9C9A5,0
Q9M0K4,Q8W5B1,0
Q680Q4,Q0WWE3,0
P56751,Q84R27,0
O81316,Q8VYK7,0
Q9M0K4,Q9SYW8,0
Q9ZNT0,P47735,0
Q42290,O48538,0
Q1G3G5,Q9SWH5,0
Q9LSZ9,Q39057,0
Q9SCY3,B7ZWR6,0
Q9SKB2,Q9SU30,0
Q9C658,O64682,0
O82804,Q9STV4,0
P31170,Q38898,0
Q29PV4,P45432,0
Q42290,Q96291,0
Q9SUR9,Q5BPS3,0
Q9FLB1,Q9SCL7,0
B9DFT4,O82811,0
Q94B71,Q9ZP59,0
O48538,Q9M1U4,0
Q9SZE4,P43292,0
O22938,Q8VWK4,0
Q9M7X9,Q9LHA8,0
Q94JY4,Q94JU3,0
Q8LAJ7,O82741,0
Q8L765,Q7XJK8,0
Q94B71,Q6NKX5,0
P56768,Q9MAA7,0
Q9ZUL3,Q42384,0
Q9XF67,A0A7G2E9B1,0
Q8L940,O49686,0
Q6DUW9,Q9FKK2,0
Q9LF53,Q8VWF1,0
Q9SVY5,Q9ZQ85,0
Q9LD83,Q9FYE6,0
Q9SCL7,A8MR96,0
Q8LBK6,P56768,0
Q9S736,P48349,0
Q9FMF5,A0A7G2E9B1,0
O64682,Q45GE3,0
P35632,Q9LQQ4,0
Q9SWH5,Q8LDC8,0
P04778,Q9M8T0,0
Q9C5G0,Q9FMC8,0
P93835,Q9XIW0,0
Q8GWD7,P29385,0
Q93ZA0,Q38906,0
Q9FFY6,Q9LQW3,0
P29388,Q38841,0
O80920,Q9SVW7,0
A0A384L363,Q8GXH5,1
Q9S7Q7,Q9LES3,0
Q9FRH7,Q9SVY5,0
Q9SFC6,P10796,0
Q9ASS4,Q9XEB5,0
Q2HIJ6,Q4PSE3,0
Q9LHF0,Q9FH18,0
Q42525,Q9SLG0,0
Q9LUJ9,Q9CAJ0,0
Q9SUI4,Q8S8I4,0
A0A178UFM8,A0A1P8BCD1,0
Q6AWX6,A0A384L363,0
Q9SQK3,Q9M1K1,0
Q9FRV4,Q8W4K2,0
Q9FH37,Q8S2T0,0
O22938,A0A384KNJ4,0
Q9ZNR6,O22714,0
P93654,O04173,0
Q8W4J8,Q8LDK3,0
Q9ZVI7,Q9LVG2,0
O48845,Q38882,0
Q9LKZ3,Q8W2F3,0
A0A178W1I8,Q8LGA1,0
Q6GKU7,Q9ZPE4,0
O49484,Q8W104,1
Q84JG2,Q9XI07,1
Q9SN10,Q8LGI3,0
A6QRA1,A0A178WB24,0
Q9FJ98,Q9SYG4,0
P56751,Q94IB8,0
Q9SU67,O80642,0
Q8GXA4,Q9ZVB5,0
Q9LQZ7,Q8VYB1,0
P42731,P49598,0
F4HPB7,Q940X7,0
Q9SG91,Q93ZT5,0
O80871,Q8RXT5,0
Q9SRS9,Q8LEM7,0
P49597,Q9SN51,1
P11574,Q9LYW3,0
Q9SW27,Q9FTA2,0
O65421,Q6ID77,0
Q9FIU5,P0DKJ7,0
Q949S9,Q42525,0
Q42551,Q94A06,0
Q9C5X0,Q9SHE8,0
Q9FG37,A8MR24,0
Q8LA53,O82238,0
Q9CAA4,Q9SXZ2,0
Q9ZTX8,P29384,0
Q9FWS9,Q9SFD5,0
Q8LGB6,Q9FFD5,0
F4JXF1,Q9FLP9,0
Q9FJ98,Q9LNJ5,0
Q6NLH0,O80642,0
Q9LVI4,Q9LZI6,0
Q9FNZ5,Q9LIC6,0
O80345,Q9SN73,0
Q8L3X8,Q94A64,0
O24456,Q940D0,0
Q0WWE3,P29384,0
Q8VYK7,P56780,0
Q39255,Q9ZUB8,1
P10796,Q9SYG4,0
P42645,Q39057,1
Q9ZVH4,O04294,0
Q9XF89,Q9M2Z5,0
Q9SSD1,Q9XII1,0
Q9LMA8,Q9C6B8,0
Q93ZT5,Q9SY65,1
Q944A6,B9DHH7,0
Q9FGJ3,Q9LZ00,0
O48528,Q93Z17,0
Q9SUT5,Q944I5,0
A0A178UTW7,O22784,1
Q39211,Q9ZU52,0
Q9SZI2,Q93Z00,0
Q39204,Q9C5K8,1
P45432,O82794,0
Q9M1Y1,Q8W4S5,0
Q9ZVQ6,Q9FHH5,0
P62095,Q8L746,0
Q9LMT0,Q9ZWS9,0
Q38937,Q9SY65,0
C0LGL9,F4JWS8,0
Q94AY3,P47735,0
Q9S7A3,Q38847,0
F4K460,P48349,0
O65674,Q9FV70,0
Q01667,O22286,0
Q1EC66,Q9SVW7,0
Q9FZE4,Q8LEM7,0
O64903,Q94CD5,0
B9DGE3,F4J9E4,0
Q84JP1,Q8VWK4,0
O81445,Q42588,0
P24100,Q9C639,0
F4HW90,Q1G3G5,1
Q9SJF3,Q9SN73,0
O22769,Q9FNN5,1
Q4PSE2,O24456,0
Q9XFD1,B9DHH7,0
O24407,Q9XIN0,0
Q9LVI4,Q9S7M2,1
Q9C5H9,Q9FHH5,0
Q9SFC6,Q9SU30,0
Q8L8A5,Q9FVC1,0
Q38859,O03042,0
Q0WR66,Q8LCQ4,0
Q9XGZ2,Q9LVA9,0
Q8W191,Q8S9I4,0
Q94IB8,Q9ZNV9,0
Q5XXG9,Q8RYD9,1
O04017,Q9FHK0,0
Q9C758,Q9FMF5,0
Q39183,Q9FHH5,0
Q38897,Q8W4P1,0
Q9M1A8,P92532,0
Q9LUL4,Q708Y0,0
Q9SQQ6,Q8VZT9,0
Q9LVM2,A8MR65,0
P54609,Q9LEZ9,0
Q9FG89,O81126,0
Q42290,Q9FKS5,1
Q8GY55,Q39212,0
Q9LX33,Q8GX77,0
Q9ZSM8,P54609,0
Q9LVK3,Q8LDC8,0
Q05609,Q8RWZ1,0
Q9ZUX4,Q9FMY7,0
Q96291,Q9LUQ9,0
A0A384L363,Q8GW31,0
Q9M1K0,Q8S8A0,0
Q9C9L2,O80800,0
Q9SJ04,P20649,0
O04294,Q9LIC6,0
Q8W4P1,O22265,0
Q8W4P1,P29382,0
Q9FNY2,P92533,0
Q8GYE4,Q9SGH4,0
Q9LTS6,Q38912,0
B5TM92,Q8W191,0
Q8L9Y3,Q9ZNV8,1
Q9ASS6,Q9FME3,0
Q94JU3,Q9FJW4,0
O23160,Q9C5S9,0
P93003,Q8VYT3,0
Q9FJF4,F4KIX0,0
Q95748,Q9C6B8,0
Q42545,Q9CA59,0
Q9S831,Q94F28,0
Q9ZWS7,Q940B8,0
Q9SJH0,O81775,0
Q84LH8,Q0WTZ3,0
P28148,Q9FV70,0
Q9M1R4,Q9SCZ4,0
Q38937,Q01593,0
Q9M548,Q9LE59,0
O04017,Q06AN9,0
Q9SEU8,Q01593,0
P60129,Q3EAV6,0
Q8L7G0,O81098,0
Q9SFD5,Q9M1Z5,0
Q9C9L0,Q9SUT6,0
P62095,Q9LUL4,0
Q38826,B9DGI8,0
Q39024,C0LGE0,0
Q9FG37,Q9FFS0,0
Q38906,O22059,0
P48007,P33078,0
Q9STR4,Q9SEE9,0
P56782,Q9SZF7,0
Q7FZF1,Q9ZU94,0
Q9FFY6,O22152,0
Q9ZWS7,Q6DUW9,0
Q8VYD2,O24456,0
P93831,Q56W16,0
O82811,Q9C4Z7,0
Q9C8N7,Q9FFF1,0
Q9FFA7,Q9ATB4,0
O24408,Q9ZTX8,1
Q9LML3,Q39142,0
Q9ZR04,Q9FG89,0
Q38829,P11574,0
Q9M1Q1,Q9FXT6,0
P56761,O65359,0
Q9SUT6,Q6F6B5,0
Q2V3I3,Q3EBL9,0
Q9MAL9,P29382,0
Q9LJD7,Q9SWH4,0
Q8LGA5,O48533,0
Q39211,Q39090,0
Q8S2T0,Q9LFS4,0
P43254,Q96524,1
Q9FKK2,Q9ZQ85,0
Q96330,O81836,0
Q9ZWS7,B4F7R9,0
Q9FFS0,Q9SUR3,1
F4IVV0,Q94CG0,0
P92973,Q9FV70,0
Q9SAH7,O23310,0
Q9LZI6,Q8H174,0
Q8RWA7,Q9ZPY5,1
Q8W464,Q9ZU25,0
Q93YZ7,F4IVV0,0
Q9LUQ9,P59169,0
Q1EC57,O82238,0
Q9FMA3,Q9CA75,0
Q9LV40,Q9SUT5,0
Q9S851,Q9SKI3,0
Q01667,P49597,0
Q9SJT1,Q8L7C9,0
Q9LDT3,Q05431,0
O65448,Q56XM9,0
Q9SVW7,Q9SXZ2,0
Q9C616,P26288,0
Q7X9H5,P41151,0
Q8L940,Q42202,0
O48528,A1A6J5,0
Q9ZQ85,P94102,0
O23629,O49839,0
B9DFT4,O80642,0
Q0V7X4,O49484,0
B5TM94,Q94BT6,0
Q39090,Q8LCQ4,0
Q96321,P0C7Q8,0
Q38885,Q9FMY7,0
Q42545,Q9SLH3,0
Q8LEM4,Q9C5R8,0
Q9LNT9,Q9LYN2,0
Q9FJA2,P93026,0
Q39142,O82798,0
Q9LRH6,Q39096,0
Q94AY3,Q9SD78,0
Q9C6B3,Q8VYK7,0
Q9FLM8,Q700D2,0
O04714,Q8LBK6,0
Q9FHA7,Q8L6Z4,0
Q9FMD7,A0A384LFU6,0
O81242,O64687,0
P33078,Q9XFM0,1
O80345,C0SVM5,0
P43291,Q8RWA2,0
P28148,F4IVP3,0
Q9LMQ2,Q9S7M0,1
Q9SNC6,O23212,0
Q9C966,Q9SZE4,0
Q9SAR5,Q0IGM7,0
Q9LE59,Q2V3I3,0
P53665,Q9M280,0
Q9LTJ6,Q9S9P3,0
Q9SHE8,Q9FKZ4,0
Q9ZR04,Q8W4K2,0
Q0V7X4,Q8W575,0
Q9SE43,Q8RXS1,0
Q9FQ09,Q9LYQ8,0
Q8W4K2,Q9LUA3,0
Q9ZR04,Q39101,0
Q9SIU2,O65421,0
Q9XED8,O48538,0
O81055,Q9XIN0,0
Q6NPT8,Q9XEB5,0
Q8L765,B4F7R9,0
O65421,Q05466,0
Q9LE59,Q8VYA5,0
Q9SEE9,Q9SQT9,0
Q9M7Q4,Q9FYE6,0
P46600,Q94JY4,0
Q96299,P46014,0
Q9FVU9,Q9M7X9,0
Q39192,Q9SYG4,0
P56780,P42643,0
Q9SKK0,Q944Q0,0
Q8GXW1,Q93Z81,0
A0A1B1W4Z4,P56751,1
Q9S7N7,Q9FWS9,0
Q8LBC0,Q9SB64,0
Q9LZW4,Q9LML3,0
P26289,P25697,0
O80920,P49597,1
Q42290,Q8VZC9,0
Q94B60,Q9ZPH2,0
O24407,Q9FIG9,0
Q84VQ3,Q8GXW1,0
Q9SFC6,Q9M7Q2,0
Q9LHG0,Q9SR19,0
Q6DUW9,Q9ZUL3,0
Q06AN9,C0LGT1,0
Q8LGH4,Q42545,0
Q9LN09,A0A178UFM8,0
Q01667,Q8LPR9,0
Q8LAJ7,Q9SAR5,0
Q9LDU5,Q7XJK8,0
Q56Y52,Q8VWK4,1
Q8LAZ7,P15455,0
Q39253,O49686,0
P48732,O64725,0
O80582,A0A5S9T5N7,0
Q9FLP9,Q9ASZ1,0
Q9LV28,Q6NPT8,0
Q9SEL6,O64682,0
A8MSB8,A0A7G2E9B1,0
Q9MBA2,Q9ZUP3,0
Q9XIW0,Q9C5R8,0
F4JUL9,Q8W4P1,0
Q67XQ1,Q39211,0
O80871,Q6GKU7,0
P04778,P43292,0
Q8H1U5,Q9LSZ9,0
Q8GXL7,P56790,0
Q93VI4,P25856,0
Q9C5I0,Q9LD83,0
Q6AWX6,Q9SUI4,0
Q4F883,Q9M1J2,0
F4IED2,Q9SR96,0
P55034,Q9SJH0,0
O48538,Q944L3,0
Q8H1G0,Q8S8I4,0
A0A178UUW8,Q07473,0
Q9SIQ8,Q56YJ8,0
Q9LMX5,P21276,0
Q9FGZ5,Q944I5,0
Q6GKU7,Q9LVA9,1
Q8W5S1,Q38998,0
Q9LZ03,Q8L7K4,0
O22315,Q3E8L0,0
O24408,Q39081,0
Q8VZC9,Q39009,0
F4HW90,Q39011,0
B9DGE3,Q8W207,1
Q9FGS5,O24456,0
Q42551,Q9LM46,0
Q07473,Q9LT31,0
P35631,Q9LEX0,0
Q9SJJ3,P56780,0
F4JUL9,Q38840,0
Q9SK33,Q9SRH6,0
O49160,P93654,0
Q94CD5,Q9M1J2,0
Q8RWC9,Q3E8L0,0
Q38827,Q9ZTX9,1
Q9LHF0,Q9ZPW7,1
P33077,A9LNK9,0
F4I522,Q8GUU3,0
Q8L6Z4,Q9FMP0,0
Q9LXJ2,Q9C9E3,0
F4J9E4,Q708Y0,0
Q9SJM4,Q8LEM4,0
F4IVP3,Q8RWE8,0
Q42484,Q9SRH6,1
P83755,Q9SEL5,0
Q9SN73,Q9SJJ5,0
O22769,Q9C4Z7,0
Q9LZJ3,Q9LMK7,0
F4JCU0,Q9LSX7,0
Q944L5,Q8LA53,0
Q9SMN1,Q9FYL3,0
Q9LUS6,Q9FYC2,0
Q9FGX2,Q8S2T0,0
B9DGE3,Q940X7,1
Q58CM8,Q9SIT9,1
Q42545,Q94F28,0
Q1G3G5,Q9SIW1,0
Q9FJH7,Q570C0,0
Q96291,P59226,0
Q9FHW7,Q7X9H5,0
Q945M1,Q8S2T0,0
Q9SB51,P60129,0
Q9M1J2,Q9SUI4,0
Q9SUR9,Q9ZQ85,0
Q6F6B5,Q9C6B3,0
Q9FLP6,Q9M9M9,0
F4JL28,Q56W16,0
Q9LQ95,Q9SEU8,0
O64645,Q39081,1
Q8RXT5,O22607,0
C0LU16,Q84R24,0
O80837,Q9LQF0,0
P49598,Q9FYF8,0
O04603,Q8RWC9,0
O49687,Q9LDU5,1
Q9FJW4,Q4PSE2,0
Q9FJ98,Q9FDX9,0
Q941L2,Q8LBL1,0
Q39255,Q9FDX1,1
Q9M9G6,Q8L7K4,0
P46639,Q9FPQ8,1
P48002,Q8L617,0
Q9SUI6,Q9ZSD4,0
F4IPZ3,P56778,0
Q93V47,Q05431,0
C0LGU5,Q05762,0
Q6GKU7,Q9C562,0
O49687,Q8L908,0
Q39090,Q9FMD7,0
P46640,Q6R0H1,0
Q9SIT9,Q9S752,0
Q9FGP7,P29385,0
Q94K07,P55737,0
Q9LUS6,Q9FGS5,0
O82255,Q8LDK5,0
P93835,Q9C562,0
Q9SU67,Q9LNP6,0
Q9FUY2,O82197,0
O80345,Q37165,0
Q8RXD3,Q8LDK3,0
P56766,Q9LX90,0
O81836,O81775,0
Q9ZU52,Q39011,0
F4IXJ7,O64682,0
Q9LXG5,Q8VZ65,0
Q9ZUU0,O48661,0
Q9SII8,Q2HIJ6,0
C0LGS3,Q8H1G0,0
Q9FGS5,Q0PCS3,0
Q9FQ08,Q9FQ09,1
Q9FKW0,Q38828,0
Q8VY74,Q9C658,0
Q9XI07,A0A1P8BCD1,0
P60129,Q38885,0
Q08467,P56755,0
Q9ZNR6,Q94A64,0
Q39163,P42792,0
Q8L7K4,Q8RXS1,0
Q94K14,Q39140,0
Q9LUS6,Q9SN86,0
Q944Q0,F4J9E4,0
B5TM92,Q9C9Z5,1
Q9SN86,Q38832,0
Q9FJE8,P93003,0
Q9LXJ2,Q9SKI2,0
F4K5K1,P56769,0
Q9LZP9,Q8S897,0
O65683,Q9SQT9,0
Q0WTY4,Q07473,0
Q9LZP8,Q93V43,0
O48528,Q9LKF9,0
Q8LEM7,O64511,0
Q9XFM0,C6KIE6,0
F4I0K2,Q9FHW7,0
Q8L9Y3,Q3EAI1,0
Q9LEU7,Q84JQ4,0
P42792,Q9ZU25,1
C0LGS3,Q9FUD3,0
P0DKJ7,P10796,0
Q94BN2,Q9SR19,0
O64511,Q9FLP9,1
Q39192,Q9SJT1,0
A0A178UTW7,O82197,0
O22152,O49048,0
Q9S7M2,A0A178UFM8,0
Q9SW27,P49177,0
F4IG85,A0A384KNJ4,0
Q39237,Q4F883,0
Q8L7C9,Q9LSF1,0
Q7X9H5,Q9FLX3,0
P17839,P93654,0
Q8GYD2,Q39233,0
Q58CM8,O49429,0
O64645,P56767,0
Q9SUT5,Q0WWE3,0
Q9SD78,O49839,0
O24646,O48845,0
Q9SNC6,P49177,0
Q8GXE2,Q43725,0
A0A384KNJ4,Q9FME4,1
Q9SUT6,Q39233,0
P56769,Q9FG24,0
Q6DBA5,Q9ZST4,0
Q9SUR3,Q84JP1,0
P25856,P53665,0
Q9M7Q3,Q9S7Z2,1
Q9SUA3,Q9SJJ5,0
Q38897,Q9LU21,0
Q9C5H9,Q9FFA7,0
Q9SE33,Q9LQQ9,0
O22229,Q0WWQ5,0
Q9SN73,Q9FK13,0
B9DFT4,P0CJ48,0
Q8W4I5,Q9M7Q3,0
Q9LVQ7,Q9C5V6,0
Q9FLX7,Q9FMX0,0
A0A654EFC9,P42731,0
P92557,C0SV14,0
Q8VYT3,Q67XJ2,0
Q38876,Q9LMM5,0
Q9ZU52,P27323,0
Q8RWC9,O04294,0
Q9FRH7,P92557,0
A9LNK9,Q39088,0
Q9SCZ4,Q8W1P0,0
O48528,Q9SRR8,1
O65312,Q9FZ48,0
Q9LTW5,Q9SWG3,0
Q9SY65,Q9FKW0,0
Q9S9U2,P37107,0
Q8S307,Q9SLH3,1
Q3EBZ2,Q8LGI3,0
P56756,Q9CAC5,1
Q9ZTC3,Q8VY16,0
O04492,Q07473,0
Q9SJT1,P48731,0
O22456,Q9FRL5,0
Q8LCQ4,Q9LX90,0
Q8W420,Q9C9W9,1
O80536,Q9SLH3,1
Q8VZU4,Q9LDU5,0
Q9SIU2,Q0WTZ3,0
Q9FKP8,Q4VP08,0
Q6DUW7,Q680Q4,0
C0Z2L5,F4HW90,0
O80501,Q94AQ8,0
O80536,Q9LKL2,1
Q39088,F4IXJ7,0
P56752,Q9FNV8,0
Q9FGP8,Q9LP46,0
Q08467,Q9LYQ8,0
Q9FGJ3,Q9M1G6,0
Q9FMX0,Q9S7Z2,0
F4K5K1,Q9LX33,0
P62100,Q39194,1
Q9FIX5,Q39081,0
O81223,Q8W464,0
Q8GYE4,Q9SRM4,0
Q8GZA8,P33078,0
P37107,P46014,0
Q9STX3,Q8L908,0
O22265,Q8W2F3,0
Q9ZUX4,Q9ZNV8,0
Q9FWR5,Q9FLV9,0
P34791,O48528,0
C0LGD9,Q6F6B5,0
Q6DUW7,O81775,0
Q56W16,Q9SGH4,0
Q8LGA5,Q42484,0
O24410,Q38822,1
Q9LT89,Q9M9G6,0
Q8S8A0,Q8VY16,0
Q6R0H1,Q9XF67,0
P0C7Q8,Q42202,0
Q9S7N7,Q9SR19,0
P35131,Q9ZUL3,0
Q8GZM7,Q9ZVR7,0
Q9FKK2,Q9LRN8,0
Q5XXG9,P49597,0
Q940X7,Q9ZVH4,1
P48731,P56790,0
P56767,Q9FRH7,0
Q9SUA6,Q9FH40,0
Q9C5T4,Q8L3Z8,0
Q9SEE9,P10796,0
O81126,Q8LGA5,0
A8MR96,Q8GWD7,0
Q39057,Q8H1F2,0
Q06AN9,O49160,0
Q9M9S4,Q9FV71,0
Q6XAT2,Q949Q5,0
P26288,P92558,0
Q6DUW7,Q9XFH4,0
O22827,Q9SN43,0
F4HNU8,Q96291,0
Q6ID77,Q9SK53,0
Q39204,A8MR96,0
Q9FKS5,F4IXJ7,0
Q9SQT9,P18064,0
Q9LHI0,C0Z2L5,0
O65359,Q0WPY0,0
Q9LYW3,Q9C966,0
Q9ZUB8,Q56YJ8,0
Q9LE82,Q9FFK1,0
Q39016,P93003,0
Q8RWA7,Q42404,0
F4HZR4,Q9FKW0,0
O49686,Q9S7A3,0
Q8GXW6,Q9LML3,0
Q9FGM1,Q9ZW21,1
Q5M759,Q9XIC7,0
Q8S9I4,Q05466,0
Q9FGJ3,O80719,0
Q9FNY3,Q9FV70,1
O04341,Q9S9U2,0
Q949Q5,F4JCI2,0
Q8VWF1,Q945M9,0
Q8VZS6,Q9SJU8,0
Q96305,P62100,0
B9DGI8,O04197,0
Q9FGK0,P27323,0
O23310,Q9SMP0,1
Q8W5B1,Q2V3I3,0
Q8W104,O48661,0
Q9FK13,Q95749,0
Q6NPE9,Q9SZI2,0
P51102,P93002,0
A0A654EFC9,Q9ZSY8,0
P92964,P92557,0
Q39008,Q9ZPY5,0
Q9LFS4,Q8S8E3,0
Q9M1K1,Q8GY55,0
Q944Q0,A0A384KWX6,0
O49484,F4IXJ7,0
Q9SQT9,Q8LPR5,0
P56753,Q9STX3,0
P48348,Q8S307,1
Q6IDB8,Q9C8N7,0
P27900,Q95749,0
Q9LE82,Q9SXZ2,0
Q9S831,Q94A79,0
Q8GUN5,Q9SIQ8,0
Q9C9M7,Q6NPE9,0
Q05753,Q94CG0,0
Q9FQ09,Q9M1Q1,0
Q39253,Q9SII8,0
Q6DUW9,B7ZWR6,0
Q84JG2,Q9FFS0,0
Q9FDX9,Q94CD5,0
Q9C952,Q9ZSD4,0
Q9SG79,Q8W207,0
Q6NPF9,Q9LUJ3,0
Q9C9Y8,Q9SR19,0
Q9LV27,Q39101,0
Q38830,O04492,0
P39697,Q95747,0
Q4VP08,P92973,0
Q8LD39,Q9C952,0
Q9C758,Q949Q5,0
B9DHH7,P93306,0
Q9M7Q5,Q9SI15,0
Q9C616,Q05753,0
Q8GUP3,Q9AT61,0
O22784,P48007,0
Q38854,Q38876,0
P56766,F4J117,0
Q56XM1,O04603,0
O82794,O23212,0
Q9LES3,Q9SRM4,0
P60497,Q9C6B3,1
Q8LGE7,Q944L3,0
F4JXF1,Q94F28,0
Q9SAD4,Q9FYF8,0
O48845,Q39090,0
Q9M7Q2,Q8L3Z8,0
Q9FFF1,Q9FIS1,0
P48007,Q84R27,0
Q9LJD7,Q9S7M0,0
C6KIE6,Q9FKP8,0
Q8L4H0,O81316,0
O82132,Q9SWH5,0
Q9FJW4,Q9ATB4,0
Q94A64,Q9LUL4,0
Q8LAZ7,Q9XI47,0
Q9C9W9,Q39102,0
Q9LTC5,C0LGT1,0
Q94F39,C0LGL9,0
Q8L7C9,B4F7P5,0
Q9ZNR6,Q9SEL6,0
A6QRA1,P92558,0
Q39067,Q8RWL4,0
Q1JPP0,Q9FYE6,0
Q94AL6,Q9ZUX4,1
Q9FIF5,Q8H156,0
Q8VYK7,Q9ATB4,0
P49677,Q9SFC6,0
Q84JQ4,Q9LX51,0
Q6NQ79,C0LGU5,0
Q9LKF9,O81126,0
Q7XA68,Q9LRN8,1
O80837,O22938,0
F4IG85,Q8VZS6,0
Q9LYC1,Q8GXN6,0
Q84JS6,B5TM93,0
Q3EAI1,Q9FML4,1
F4HVW0,P55034,0
Q9FJA2,B5TM93,0
O04719,Q9FGM1,1
Q9C562,Q9SEE9,0
B5TM93,Q01525,0
O23212,O03986,0
O82481,Q8GYN5,0
Q9LTS6,F4KCL7,0
O80366,Q9SV69,0
Q9ZU25,Q9SCL7,0
Q9LPL4,Q84JQ4,0
Q9S831,Q38831,0
Q9ZTC3,O82794,0
Q9FKS5,O22229,0
Q8L7G0,C0LGL9,0
Q39090,Q94BN2,0
Q8LAD7,F4IG85,0
Q9FZE4,Q38906,0
F4IVP3,Q9XIN0,0
Q9FDW1,C6KIE6,0
Q9SYZ9,Q9MAA7,0
Q9XFB1,P56755,0
Q9ASS4,P92557,0
Q9M9X4,Q9SMP0,1
P43255,Q9ZU25,0
Q9LHG8,Q9ZPW7,0
Q38903,Q9SSD1,0
Q8LDU4,O03042,0
P35132,A0A384KBE6,0
Q8LPR9,P56751,0
Q93Z00,Q9FTA2,1
Q42484,O64645,0
Q9SD78,Q6NPT8,0
Q42545,O04173,0
Q9CAR4,Q93YT1,0
Q8VY16,Q9SGP6,0
Q38841,Q9MAI5,0
Q8H1F2,Q9SX27,0
Q9C658,Q9LZP8,0
Q9ZVC9,Q8LGE7,0
Q8H156,Q94K07,0
O48528,O22827,0
Q9S7U9,O04017,0
Q9SI38,Q8W575,0
Q9SKC9,Q9ZWS9,0
Q9C6B8,B4F7R9,0
Q7X9I0,P92973,0
Q56W16,Q9SI15,0
Q8S9I4,Q93YP0,0
Q8W2F3,Q9SII8,0
Q42545,Q9MBA2,0
Q9SUI6,Q9LFD5,0
Q84VQ3,Q9SV69,0
Q6NPE9,Q944Q0,0
P29388,Q9SLC8,1
Q9ZTW3,O22784,0
Q8LDK5,Q9C5X0,0
Q38937,Q9S9P3,0
P04778,Q9C5V6,0
Q3EAV6,Q9LMT0,0
O64511,O82741,0
Q96291,Q9XIW0,0
Q9XF89,Q84MC7,0
Q945P2,Q9SB92,0
O65448,P40940,0
Q42525,Q9LTB8,0
P24100,Q94CL9,1
Q9FFA7,Q7X9H5,0
Q45GE3,Q9C9U2,0
Q8S8A0,Q9LD28,0
P56790,Q9SK66,0
Q42525,A0A178UTW7,0
O65154,F4HPB7,0
Q9FJF4,Q9C658,0
O04027,Q58CM8,1
Q5BPS3,Q9FLP9,0
Q9ZNR6,F4IXJ7,0
F4HNU8,Q8GWD7,0
Q9XI47,O81057,0
Q6NPT8,Q9XIC7,0
Q9SRH6,Q42404,0
Q9FV71,Q9LTJ6,0
B9DGG1,Q9SNC6,0
O64682,Q9C6B8,1
Q9SQX9,Q8LBM2,0
Q8LGF7,P49677,0
O04541,Q9C5G0,0
Q9LSX7,O48528,0
O22714,Q84W12,0
P94102,P56752,0
Q941L2,Q9LFT8,0
Q39101,O65665,0
