protein1,protein2,interaction
P97371,Q8VD72,0
Q99JY1,P70188,0
P70445,P01851,0
P07901,Q61179,0
Q9Z0X1,Q9EPK5,0
P70375,Q920N1,0
Q8HWB0,Q99ME6,0
Q9D9V4,P05480,0
Q9D5V5,O08795,0
Q9DBG6,Q80ZV0,0
P63044,Q8BK30,0
Q793I8,P01878,0
O08665,O70274,0
O89090,Q8CCI5,0
P26043,O88602,0
Q02242,P97377,0
Q99L88,Q9R1P4,0
P26369,Q9D1J1,0
P60879,Q62277,1
P18529,A2A825,0
Q62348,Q60819,0
Q63943,P11440,0
Q9R1P1,Q62170,0
Q9WUT3,P22723,0
Q9JIL4,Q08481,0
Q63934,P46938,0
Q8JZM6,Q80ZK0,0
Q99J95,P01636,0
P42225,P86048,0
Q8VCD5,Q9R0X0,1
Q9CZQ9,P01904,0
O35449,Q8C031,0
Q6PHU5,P63011,0
P47915,P48025,0
O35613,P84244,1
Q9D9D9,P62849,0
P61358,Q5SW45,0
Q8CGK7,P62192,0
P23772,Q9DCJ7,0
Q8C1Z7,P61979,0
P62309,Q99LX0,0
Q3UKC1,Q61584,0
O70394,Q149S1,0
Q9DBL9,P62281,0
P97484,Q9D9T8,0
Q9D2R8,Q80WQ6,0
Q8R2X8,Q8R4A3,0
Q60825,P01900,0
P63017,Q9QYK7,0
P70288,Q8BGU5,0
P04228,Q8BUV3,0
O55234,P70347,0
Q5R1C2,Q9DAJ2,0
O35714,Q62193,0
Q8VD72,P07356,0
O54864,Q61686,1
P62137,Q03526,0
P62830,Q9JI59,0
Q69ZK9,P18572,0
P18524,Q91WC1,0
P86048,Q61768,0
P18525,P70188,0
P62962,P00683,0
P01642,Q68EF6,0
P03893,Q9D8B4,1
Q9CQE3,Q9DBG6,0
Q9Z2U1,Q8N7N6,0
Q9DC70,Q9DAM2,0
P46737,P07356,0
Q8VHW2,Q9CQP2,0
Q8C1B7,Q99K74,0
P22725,P05480,0
Q9D4K7,P83917,0
P01661,O88703,0
P20917,Q61045,0
Q61881,J3QMY9,0
Q9CQA6,Q9Z2D6,0
Q08509,Q61216,0
P43404,Q08369,0
X5J519,Q91YN9,0
P48168,Q9CWH4,0
Q925K9,P04370,0
P61965,P61080,0
Q9CQJ8,P01647,0
Q8BK72,Q91Y86,0
P23198,Q8BJ56,0
Q9D8L4,Q8R0L9,0
Q924T2,P01864,0
Q80UL9,P43432,0
P35330,Q9EST8,0
O88621,P09405,0
P97372,Q9WU38,0
P68372,Q8CDU5,1
O88643,Q9EPL2,0
Q9CWR8,P01849,0
Q9WVK0,Q61324,0
O35955,P70434,0
Q8C456,Q9CQI9,0
P27512,P28063,0
Q99L88,P39688,0
O88703,Q8C437,1
Q9QUI0,P29452,0
Q61234,O88939,0
P30051,Q08369,0
P26369,Q9JMA2,0
Q99LC3,Q9CQY9,1
Q60749,Q61179,0
Q9D4K5,P06343,0
Q9QY24,Q8CIB5,0
Q62312,Q8K2G4,0
Q9DAG4,O09061,0
Q5NCF2,Q9CQJ2,0
Q9CPX6,Q9EST8,0
P42225,P19253,0
Q9DAM2,Q9WUB0,0
P14115,P47963,1
P63323,Q8VEA4,0
Q921D4,P31324,0
A2ARP9,P61957,0
Q8C0D7,P48168,0
Q9D9I1,A0A2R8VHF7,0
P50396,Q62276,0
Q91VI7,Q9Z138,0
Q91V08,P40336,0
P68369,P62852,0
Q62093,P70217,0
O55033,B5KM66,0
P62962,P62137,0
Q6DID7,P25444,0
O88685,Q9DB40,0
P70217,P68433,0
Q921D4,Q6P8X9,0
Q80WQ6,Q60636,0
Q60778,Q9CZX0,0
O88746,P08113,0
P62245,Q6ZWU9,1
Q60819,Q9JMA2,0
Q9D8L4,Q6ZWS8,0
P52795,Q9CPX7,0
Q61337,Q9CWE6,0
P47963,Q9DBL9,0
P54818,Q5R1C2,0
P04919,Q61391,0
Q62170,P18532,0
Q99MH5,O35955,0
Q9R1P0,I6L991,0
P97792,Q9JJV2,0
Q6DIA7,P00756,0
P48678,Q6ZWS8,0
P0CG50,Q9WUU8,1
J3QMY9,Q5BN45,0
Q99M51,Q64329,0
Q9R1V6,Q6P3B9,0
Q8CJG0,Q9CQR2,0
Q62132,P42866,0
P30561,O70435,0
P48025,Q6PF93,0
P62754,P70188,0
Q8BLC3,I6L958,0
P19123,P18052,0
G5E8A8,Q61884,1
P23204,Q9D9I1,0
Q99LI5,Q3U1F9,0
P01887,P14432,1
Q60598,Q9JJY9,0
Q9WUU8,Q9CQ20,0
Q9QZE7,Q9CPU2,0
Q61234,Q08369,0
Q91YN9,Q63844,0
P70280,P58771,0
Q9QUQ5,Q14C51,0
O89100,Q9Z1S8,0
Q8VDS3,P54728,0
Q61083,Q9CQV8,0
Q9QUM9,O88282,0
Q9DCA2,O09100,0
P61979,Q9D1R9,0
Q60989,Q9JIY5,1
P43275,P97371,0
O54709,P03921,0
O35551,Q61730,0
Q9JIL4,P97377,0
P43404,Q62424,0
Q60989,O88597,0
Q99JB4,Q80W99,0
P58064,Q08351,0
Q924T2,Q9CY16,1
Q9Z2F6,Q9CQC3,0
P04213,P58801,0
Q9JKS4,P09632,0
Q08369,P63141,0
O09108,P49138,0
Q8BFU0,Q9WTK5,0
Q3V0Q6,Q9D0B8,1
Q8VE22,P46935,0
P01747,Q62191,0
P63017,Q9CR61,0
O88282,Q9D7N3,0
Q9JIY5,Q9DAG4,0
Q9WUT3,P14719,0
Q5BN45,Q9JIH2,0
Q9QWF0,Q9D439,0
A0N262,O09044,0
P15209,P70445,0
Q9JJR7,P68369,0
P62830,Q04211,0
P50752,P62242,0
P61092,P12367,0
Q99MH5,P01756,0
P01665,P68510,0
Q8CGP6,P55258,0
P48168,P62849,0
P00158,Q8VEG6,0
P62869,Q91VI7,0
P23804,Q99JB4,0
P26369,O35718,0
Q00422,Q65ZC0,0
P28076,P60904,0
Q91WQ5,P01647,0
Q7TSZ8,P04224,0
Q7TPM5,Q02248,0
Q9QZS3,Q9WV31,0
Q9WVE0,P26049,0
P83940,P42582,0
Q91YE7,O70274,0
Q6ZWN5,Q505B8,0
P22682,P01636,0
O70263,P97457,0
P09542,P03893,0
Q63739,P01823,0
Q9ER88,P10300,0
Q5SW45,P01887,0
P25911,Q9DAD0,0
O70439,Q3TTA7,0
P25206,Q3U0V2,0
O70477,P97457,0
P62301,Q9D9I1,0
Q60629,Q5NCF2,0
Q9D1P4,O55203,0
Q9JM54,Q9JIL4,0
Q61179,Q9DCJ5,0
Q9R1P1,P62274,0
Q9CQJ4,P01739,0
P01635,P70188,0
P62874,P09023,0
Q8R0W6,P13297,0
Q9EPC1,Q60773,0
Q99LC3,A6H6Q4,0
Q9DA80,Q9EQS3,0
A6H6Q4,Q62158,0
O35717,P70343,0
Q924H2,Q9CR21,0
Q9D9I1,Q9QUN7,0
O88188,Q5U5Q9,0
Q8CGN5,P62862,0
Q9D9V4,Q60954,0
Q9JIQ3,P39054,0
P15535,P60867,0
Q6R3M4,O88653,0
Q9ES57,Q63943,0
P02089,Q9CZQ9,0
P97459,P19785,0
Q5EE38,Q99J83,0
D3Z338,P61982,0
Q8VCS6,Q60809,0
Q5EE38,Q6SP97,0
Q99M51,P50396,0
Q8BVN3,O55029,0
Q64261,Q9D9U9,0
P41274,Q3UYV9,0
O09061,Q9R1P4,1
Q9CQP2,O54786,0
P0CG50,Q8R3V6,1
Q9JM73,P62862,0
O55013,A0A0G2JF94,0
Q62108,Q9D2M8,1
Q60631,Q9R1P0,0
P20109,O35618,0
Q62348,P35980,0
P42669,Q2WF71,0
O08586,Q3USJ8,0
Q61127,Q9D5V5,0
P35343,Q60692,0
P23780,Q8BVZ1,0
P50538,P01731,0
Q91WQ5,Q9DCJ5,0
O09061,P97351,0
P27612,P30051,0
P70445,O55142,0
P30280,P30285,1
Q8CGP6,Q8BVZ1,0
Q8VDU0,P24610,0
Q9QYP6,Q9CWE6,0
Q9DCT2,P00683,0
P68510,P10417,0
Q99NC0,O54714,0
Q921A6,P09021,0
P70188,Q60973,0
P47708,P62082,0
O88188,P41969,0
P68372,Q8VEA4,0
Q8CF89,Q9ES57,0
O08609,Q68EF6,0
P01590,P09022,0
P0CG50,Q3UKC1,1
O89110,P47941,0
Q8R2L5,P62911,0
P53986,Q7TMF3,0
P29352,Q62232,0
Q9ES28,O09108,0
P19785,Q60760,0
Q3ULA2,P61092,0
O08795,Q7TMM9,0
P60670,Q9QWH1,0
Q91VN6,Q8BLC3,0
Q505B8,Q61171,0
Q63810,Q9QYH6,0
Q61733,Q9WTV6,0
Q4KKZ1,Q8VI24,0
P62881,P40764,0
P36898,A2N494,0
Q9CR88,Q8BGU5,0
Q8K3K8,Q9CQA6,0
P01898,P01592,0
Q62225,P62962,0
Q5F201,P08505,0
Q63934,Q9Z248,0
P40336,P62911,0
P61967,Q04863,0
P05214,Q9QUN7,0
Q9CPW4,O88384,0
P97302,Q62424,0
Q64373,P20917,0
Q8VCD5,Q9DB40,1
P10148,O55033,0
Q9WTV6,Q6A037,0
O35955,P28076,1
Q8C437,P55258,0
Q9CWF6,P02340,0
Q9DBR4,Q62227,0
Q9QUM9,Q9CZX0,0
Q99LM9,P01823,0
P15105,Q62108,1
Q9JM54,P01647,0
P01904,Q60837,0
P97471,Q62296,0
P46660,Q2VPU4,0
O08609,Q9CR61,0
Q9CR21,P36898,0
O54790,P04224,0
Q8BH43,P70444,0
Q61553,P52795,0
O88485,O35716,0
Q9EP73,Q8CHU3,0
O35716,P15535,0
Q9Z0W1,P62915,0
Q9QWV4,P0DP26,0
P60710,P27512,0
Q3UI43,Q9QZS3,0
Q9JHL1,Q9WVK0,0
Q9CXU1,P62267,0
Q924X6,Q62232,0
P09022,Q9CZ13,0
Q9DA80,Q60631,0
P27512,Q60803,1
P54775,P01645,0
Q9R1P0,Q8BX09,0
Q9D4K5,Q9JJ59,0
P04228,Q5R1F5,1
Q99JW4,Q9CQR7,0
P62274,P27870,0
Q99PI8,Q9ERR1,0
Q9DCA2,P26231,0
P50538,Q571K4,0
Q2VPU4,P83917,0
P51141,O88522,0
P01810,P05132,0
Q8C437,O09111,0
P58283,Q99L88,0
P01646,P01820,1
Q62108,Q91XM9,1
P49615,Q01147,0
Q8CJG0,Q99LM9,0
P48346,O88448,0
Q8BGU5,Q01853,0
Q6P8Y0,Q6X6Z7,1
P60670,Q9ERA0,0
P26450,P35991,1
P35980,P15247,0
P58064,P60670,0
Q9D9V4,Q9DA80,1
Q9JJ59,O08543,0
Q9D2R8,P03903,0
O88703,P16388,0
Q9WU78,Q7TMM9,0
P50752,O09061,0
P70441,Q9QXV1,0
Q9Z0X1,O08686,0
O35182,Q925K9,0
P02088,P19785,0
Q9CQC3,Q922Y1,0
Q91V08,Q8R4K2,0
P20917,P62911,0
O09100,P01747,0
Q8R2L5,P18529,0
Q99K90,Q9D2N4,0
Q61207,P35980,0
P62137,Q8BG40,0
P35991,B5KM66,0
P62264,Q9WVK0,0
P39428,Q8VEG6,0
P47963,Q8R4G0,0
Q9WUN2,O88513,0
Q9QUM9,Q9D7X3,0
O09167,P47962,1
P30280,Q60876,0
Q8VIG3,Q9D9V4,1
P01867,Q8VH51,0
P01747,Q9JI59,0
P41241,Q04211,0
A0A0M3KL49,Q9ES28,0
Q924H2,Q8VEG6,0
Q08481,P51141,0
Q61234,P46938,0
P49710,Q9QZS3,0
A0A0M3KL49,Q99LC3,0
Q61539,P02088,0
Q8VI36,Q9CZX0,0
Q8BVN3,Q8BX09,0
P47757,O35615,0
Q6PDM2,Q03347,0
Q8VCW4,P08113,0
Q9WVR4,P31041,0
O35683,P61809,0
Q9QZQ0,Q62424,0
P05977,Q9JJW5,0
Q91YE7,P23812,0
P15261,Q01887,0
O08734,Q8BG40,0
Q9ERS2,O55203,0
P61924,P30051,0
O70435,P61979,0
P52795,P01863,0
P35951,Q6R3M4,0
Q91YT0,Q9Z1P6,1
Q9EPL2,Q3HNM7,0
O70274,Q31093,0
Q9DC40,Q8CJG0,0
Q64339,Q9QWH1,0
Q62312,Q91V27,0
O88485,Q9JIE6,0
Q9D2N4,Q8CFE3,0
P62878,O08603,0
Q8C1B7,Q60629,0
Q8BYM7,Q9DCS9,0
Q3UYI6,Q9R1P0,0
P50540,Q8C2B3,0
Q60825,Q6P6J0,0
Q8BVN3,Q3UKC1,0
P06240,Q61216,0
P39054,Q91WD5,0
Q9JKV1,Q9D8C6,0
Q99LI5,P61979,0
P01580,P01642,0
Q9JIY5,P70460,0
P97302,P28063,0
P01635,P01820,1
P01645,Q61411,0
P01665,O35955,0
O35714,Q8CIB5,0
Q8C2B3,Q8BGU5,0
O09106,P41778,0
P70196,Q62073,1
P26043,O08586,0
Q8BH43,Q9CXZ1,0
P07356,O35683,0
P35585,P60202,0
Q61771,O54901,0
P01843,P70217,0
Q923E4,P01942,0
Q9DB91,P61014,0
Q65ZL8,Q9R0Q1,0
Q5SSZ7,Q8BFU0,1
Q8R1I1,P47708,0
Q61091,Q61730,0
P13405,Q8BVM4,0
P28652,Q9D8T2,0
Q62406,Q9CPX6,0
Q03526,P20937,0
A0NA69,Q99PI8,0
P62192,Q9D4G2,0
Q9DC70,O08665,0
Q8R2L5,Q8C4V4,0
P01865,Q9DC40,0
P39054,Q6R5N8,0
Q9D439,A0A0E4B366,0
Q9JHS3,P26450,0
O35526,P62315,0
E9Q9F6,Q7TSN7,0
P28028,Q61391,0
O09061,Q9R1P1,1
O08609,P01867,0
P0DP43,P01666,0
Q8BK72,P55258,0
D2YW38,Q9DAK2,0
Q9QXV1,Q9QZE5,0
P43404,P01646,0
P52503,Q9D6J6,1
Q9WVL2,Q9Z2W9,0
Q8BJQ4,A0JLY1,0
Q9Z2D6,P01723,0
Q9CWR8,Q3UDK1,0
Q9D4K7,P61372,0
P23812,P06344,0
Q9D6J6,O08675,0
Q6R3M4,P02089,0
O09106,Q9ERI2,0
Q9DA80,P01867,0
Q8C6B2,P97371,0
P18531,B5KM66,0
Q9R207,Q6DID7,0
Q9CSN1,P22723,0
Q9JJX7,O88485,0
Q3U0V2,Q8VCW4,0
Q9JJN6,Q91WC1,0
O55029,P63325,0
Q8VIG3,O08734,0
P68433,P83917,1
P67984,O70477,0
Q61045,Q8R0W6,0
P59114,Q9CZB6,0
P01648,Q80U63,0
O88188,P22605,0
P52946,Q6X6Z7,0
P84099,Q61234,0
Q9D0B8,Q60778,0
Q00322,Q80X85,0
Q91XU0,P84228,0
Q6DID7,Q9QZE7,0
Q91VD9,Q8CGK7,0
D2D553,P04228,0
Q8K2G4,Q62179,0
Q99LT0,Q8R2K4,0
Q5EE38,Q99PT1,0
Q91XV3,Q9DBL9,0
Q9CPR8,P23812,0
Q8R4G0,Q3UI43,0
Q62406,Q08024,0
Q9QUM4,Q8BG40,0
Q9DCL4,Q02067,0
Q923E4,Q6QLQ4,0
Q3UIU2,O55013,0
Q99ME6,Q8CII9,0
Q61180,P42225,0
Q8R4I7,P47753,0
Q99P58,P63005,0
Q18PE0,Q6PFD5,0
Q60825,P63001,0
Q8R2X8,Q8BGU5,0
P27038,P62962,0
P70196,Q9JLC6,0
Q9R0X0,Q9D032,0
Q14C51,Q9CQY9,0
P20334,P47962,0
P50538,P62881,0
P63011,Q6SP97,0
P31311,P55258,0
D3Z338,Q9CZQ9,0
Q9QUM9,P98078,0
Q9CZX0,P52189,0
P12367,Q03347,0
Q60973,O54709,0
P25206,Q9D8B4,0
P62315,P11103,0
Q61337,Q9CWR8,0
Q9Z0X1,Q2VPU4,0
P01666,P70195,0
Q8R4E9,O35613,0
Q9CZ82,Q2TBA3,0
O08582,Q9R1S0,0
Q9R1P0,P97461,0
Q9JIE6,P30282,0
Q3V3N7,P42669,0
Q9WUU8,Q9QXV1,0
P18529,Q9WU39,0
Q60769,P13297,0
Q14B62,Q8CGN5,0
Q9WVG6,P52946,0
P27467,P03899,0
P14206,Q7TQF7,0
Q8CHU3,P40336,0
P70441,P26231,0
Q9JJ59,A2AIP0,0
Q61584,Q9QUN7,0
P01900,P19123,0
Q5SSZ7,Q60954,0
P09405,Q8C0D7,0
P18469,Q6ZWY3,0
Q7TMF3,Q9Z1P6,1
P97481,V9GXK1,0
Q91ZW2,P53566,0
P18525,O88597,0
Q9DC69,Q9CQA6,0
Q99M51,Q6QLQ4,0
Q5SSZ7,Q149S1,0
A6H6Q4,Q922G7,1
Q80UF7,P42866,0
Q00420,Q3HNM7,0
P60710,Q7TQF7,0
P42866,Q99JW4,0
Q61179,O09044,0
P39054,P70452,0
O89100,P36898,0
Q5SRX1,P99026,0
Q02242,Q9EPU5,0
P70696,Q9D855,0
O35615,P49615,0
Q9Z1X4,P60670,0
Q53VQ5,O70374,0
Q91XD6,P40764,0
Q9WVK0,O35593,0
P02089,P41183,0
P28076,Q65ZL8,0
Q6IMH0,O35226,0
P05977,Q9EP73,0
P42866,Q8C4V4,0
P01108,P14206,0
Q9QY24,Q8CJG0,0
P68368,Q80U63,0
Q8BFU0,P18527,0
Q61066,Q9CZB6,0
Q6PFD5,Q8R4A3,0
P20937,Q9DC37,0
P22315,Q811U5,0
Q9JHL1,Q9WV60,0
P24604,Q04207,0
Q6DID7,P19783,0
P01575,Q6PAT0,0
V9GXK1,P15314,0
P47811,Q8K3Z0,0
Q9EPC1,Q9CQC3,0
Q793I8,Q6ZWS8,0
P20917,P16951,0
P70196,P70434,1
P30658,P15535,0
Q9WUN2,Q9CQV5,0
Q62276,D3Z338,0
P48787,Q6ZWY9,0
P68372,P46061,0
Q91X20,Q9Z2D6,0
P97784,P01904,0
P00405,Q14C51,0
Q01887,Q9Z2D6,0
P14429,P62309,0
O35963,P09632,0
P99026,P70696,0
Q61179,Q9R1S0,0
P02088,P27870,0
Q8C1Z7,P01665,0
O35593,Q8CGP4,0
Q60819,Q9CQY1,0
Q9Z2W8,P55258,0
P49817,Q62296,0
Q59J78,P52946,0
Q8CGN5,P11499,0
P99026,O08795,0
Q9DBL9,A0JLY1,0
Q08351,Q6P6J0,0
Q8VCS6,Q9R0P9,0
O09108,P52633,0
Q91ZW2,Q6PAT0,0
Q61127,Q9D6J6,0
P19123,Q9D9D9,0
Q5XJY5,P58771,0
P00757,P16330,0
P04224,Q99JW4,0
P15702,Q91V08,0
Q9D9B8,P26043,0
P61372,Q6R5N8,0
Q91WG4,Q8C456,0
P84099,P07356,0
P68037,Q8CCI5,0
Q8R1I1,Q8CJG0,0
P58801,P04426,0
Q8C456,Q9D7N3,0
Q8R4A3,Q9R1S0,0
Q922F4,Q925K9,0
P20826,P47753,0
P63280,Q9CPX7,0
A0A0M3KL48,Q571K4,0
O35613,Q60838,0
Q7TMM9,Q9JIF7,0
A2AIP0,Q06890,0
Q9CQY9,Q3UYI6,0
P63005,Q07763,0
P51410,Q61699,0
P30280,Q03347,0
Q80ZS3,Q60867,0
Q7TQF7,P23804,0
Q60867,V9GXK1,0
Q9JLQ0,A0A087WRI3,0
P61957,Q91VN6,0
Q9QZE7,Q6PAT0,0
O35593,P53986,0
Q5XJY5,Q8BGW0,0
O35593,P02089,0
Q61091,Q9CZX8,0
Q9JHJ3,A0A0G2JF94,0
P01635,Q9D9D8,0
Q9ERE9,P06537,0
Q9R111,Q9DAM2,0
Q91XL9,Q61160,0
Q8R464,Q99N28,1
B8ZXI1,P62137,0
O70435,P99026,1
P14148,Q9D8E6,1
Q61006,Q9QZQ0,0
Q9Z0H7,P22366,0
P01843,P05977,0
Q99JB6,O88566,0
O54901,O88447,0
O09167,P15535,0
Q9EPB4,Q80XE1,0
P62962,Q9D9V4,0
P97481,Q61391,0
O08586,P18469,0
Q6PF93,Q9CPX7,0
P70696,O54790,0
Q9CR88,Q9D2R8,1
Q9Z0X1,Q8C5G2,0
A0A0G2JF94,O54714,0
Q91WC1,O08686,0
P70460,Q9JJV2,1
Q9WTX6,P63017,0
Q9WV31,Q9Z0G0,0
P61924,P37238,0
P61092,P09450,0
P62305,Q07832,0
Q148A4,A2A825,0
Q99MJ6,Q60953,0
Q61140,Q61179,0
Q61188,Q9QUM9,0
P62270,P98084,0
Q32NY4,A2ARP9,0
P46061,Q3USJ8,0
Q9WVR4,P48772,0
Q61423,P52293,0
Q9EPW9,P48787,0
Q9EP73,O09106,0
P63044,P07351,0
Q6ZWY3,Q8R2L5,0
Q60809,O70274,0
P35980,Q9CZQ9,0
P70340,Q8VCB2,0
P43404,P68373,0
P05214,Q9QXL8,1
P70362,Q9D9V4,0
Q9DC71,P62878,0
Q6ZWS8,Q8K4B2,0
P31311,P18181,0
Q91VD9,Q9DC69,1
Q921A6,Q99P58,0
Q6SP97,P97864,0
P13297,Q9CQR7,0
Q3USJ8,P20152,0
P97371,Q62132,0
Q8C437,Q61699,0
Q65ZC0,P07356,0
P40336,P35456,0
P56391,Q9DAJ2,0
Q9CQ39,Q9CWE6,0
P01738,Q6DIA7,0
Q61207,Q8K3Z0,0
Q149S1,Q91WA6,0
P97318,Q9CZX0,0
Q80WG5,O55029,0
Q6PAT0,P86048,0
Q60838,P25444,0
Q9WU39,O35730,0
Q9D0M3,P05214,0
Q9DCA2,P47757,0
P61080,Q9WVL2,0
Q8BVZ1,Q9WVL2,0
Q924T2,P61087,0
Q9Z0F8,P08152,0
A2NTU7,Q9D7X3,0
Q9DCT2,O55013,0
Q8BYM7,P62305,0
O88508,Q63739,0
P26049,Q61188,0
P07141,Q03358,0
P62852,Q9Z0G0,0
Q69ZK9,Q61771,0
Q61768,X5J519,0
Q8C437,Q9CWF6,0
P08152,P27870,0
Q5F201,Q01887,0
Q6R5N8,P06876,0
Q61179,Q9CQ91,0
B8ZXI1,P62962,0
Q04207,Q60778,1
Q6KB05,P24604,0
P68368,P35396,0
P62281,P28574,0
Q99MZ3,P08046,0
Q9CQT6,P06869,0
O88508,P51410,0
O70174,Q8BLC3,1
Q9D485,Q8K3K8,0
Q9D6K5,O88602,0
P01590,P97767,0
Q9D9T8,P09581,0
P01887,P01900,1
Q80TG9,Q60954,0
P62984,Q61083,0
Q9JM13,Q8VEG6,0
Q5SRX1,P47757,0
A0A087WRI3,Q9DCJ7,0
Q61249,Q80US8,0
P25799,Q9DBR4,0
Q9D5V5,Q8BJ56,0
Q91ZW2,P68037,0
Q9R0Q7,Q9D8C6,0
Q6DIA7,O70174,0
Q80ZK0,P23204,0
Q60787,P04426,0
Q61091,Q9CWE6,0
P20334,Q8C0X7,0
P01823,P59114,0
Q62406,Q8R4K2,1
Q8BVZ5,P62852,0
Q62108,Q9Z2Q6,1
P01901,Q5R1F1,1
Q924T2,Q8R3R8,0
Q99NC0,Q60953,0
Q64364,Q8C0J2,0
Q8BX10,Q8BHJ5,0
Q9D5V5,Q99ME6,0
Q9EPW9,P01636,0
P12815,P08113,0
P97784,Q8BFZ4,1
P70191,P97767,0
Q60876,P23819,0
Q8BVZ1,P16388,0
P70671,Q60825,0
Q62318,P35585,0
P48787,Q9QZL0,0
Q9CPX7,Q62093,0
P41969,O09108,0
P43404,P42228,0
P28063,Q8C437,0
Q60793,Q9CQT6,0
A2A825,P58283,0
Q9R194,Q9R1S0,0
O88786,Q02248,0
P19785,P61080,0
P28078,Q8N7N6,0
Q3USJ8,Q9D2R8,0
Q8VCF0,P26049,0
Q6Q783,P25916,0
Q9D9D8,Q61501,0
Q8R0W1,Q8VE22,0
A0A0E4B366,P61809,0
P47941,Q60749,0
P16388,P22892,0
Q923E4,Q8R4A3,0
Q9D4K7,P62317,0
P18572,P29752,0
P52795,Q07813,0
Q8C5G2,Q60722,0
Q9DC71,Q9CQY9,0
Q9D8V0,P01592,0
Q9D125,Q01887,0
Q80UL9,Q9R1V6,0
Q9JM13,Q91ZD4,0
Q9Z2X2,Q9EPB4,0
Q5EE38,Q9D9V4,0
Q8CGN5,Q9WVB3,0
Q9QZ88,P01647,0
Q03358,Q9D1J1,0
P49722,Q63932,0
Q8CDU5,P39087,0
Q04863,Q9JI59,0
Q9DAD0,Q99JY8,0
P29341,Q6ZWS8,0
Q9JM73,Q8BK72,0
Q62348,Q6ZWY9,0
P68040,Q921D4,0
Q62083,Q61387,0
Q8CJG0,Q8BGD7,0
Q07832,Q62425,0
Q9QUM9,Q8VE22,0
P84099,Q3V0Q6,0
O70174,Q91VN6,0
P01823,Q91XD6,0
P01837,O70570,0
P56393,Q5SSZ7,0
Q9WV86,Q08024,0
Q8R2L5,P41274,0
O70263,Q9CR21,0
P48453,O88513,0
P12960,P63073,0
P0DP43,P28033,0
X5J519,P12815,0
P70445,P56399,0
Q80ZS3,Q8VDS3,0
Q9DBR4,P17427,0
I6L958,Q9D4Q1,0
O35714,Q9JLQ2,0
Q8CFI0,P10126,0
P01645,Q5SSL4,0
Q99NC0,Q3TCJ1,0
Q9WVS6,Q00420,0
P60904,O09108,0
Q62264,P35585,0
Q9Z1K6,Q8R464,0
P10148,Q65ZI1,0
Q9CQA5,Q9QWH1,0
Q62276,Q921D4,1
P0CG50,Q99K90,1
P25799,Q04863,1
Q02067,P22315,0
P17679,P61092,0
Q8VD72,P07141,0
Q8JZM0,Q63844,0
Q8VI33,P63280,0
Q61221,Q9EPB4,0
P01942,Q9JJR7,0
P08046,Q5SSZ7,0
Q14C51,P03903,0
P68373,P47713,0
Q9JHS3,P01749,0
O88895,P01904,0
O89110,Q8VIG3,0
Q61179,Q3UGQ1,0
Q8VHW2,Q60692,0
O55234,Q9CQJ2,0
Q7TSZ8,P01636,0
Q9JIL4,Q149S1,0
Q8VDU0,A2NU21,0
Q9DCJ7,P35922,0
Q07832,P16872,0
Q9JKD8,Q9WVL2,0
P03903,Q60819,0
Q2VPU4,P09632,0
P61080,Q52L64,0
Q60803,Q62424,0
P86048,Q80WQ6,0
Q91WQ5,P11499,0
P01592,P55271,0
Q9D6K5,P01843,0
E9Q9F6,P15379,0
P70280,O55033,0
Q9D2R8,Q80WG5,0
Q8R0L9,P22605,0
Q9QUN3,Q924T2,0
P19253,P47753,0
P54818,Q61457,0
Q8BUV3,Q62432,0
Q9DCA2,Q8BHN3,0
Q6X6Z7,A2A825,0
Q9D3X8,Q6PAT0,0
P03899,Q8CJG0,0
Q9EPB4,Q9R0Q7,0
Q9CR88,P0DP43,0
P42227,Q8BG40,0
P01942,P01904,0
P61161,Q8VIG3,0
O88485,Q8C5G2,0
Q64339,Q8C0D7,0
Q62192,Q3U0V2,0
Q5SSZ7,Q5BN45,0
Q9ES46,P52633,0
Q62193,Q3HNM7,0
P97792,Q61190,0
P01642,P62881,0
Q9ES57,A0A2R8VHF7,0
A2ARP9,P62830,0
O70435,Q9R1P0,1
Q9QYH6,P27038,0
Q60819,P49722,0
Q91YT0,Q9CXZ1,1
Q9CR61,Q8VI33,0
Q80W99,P62717,0
Q8K3W0,P25206,0
P84244,Q91YN9,0
O54828,O55142,0
Q8VCD5,Q8K3K8,0
O70343,Q60925,0
P59178,Q7TS98,0
P35329,O35714,0
P10148,P97792,0
Q99PI8,P63141,0
P42225,Q91WQ5,0
Q8K2F0,P01810,0
P28076,P02088,0
Q9CQY1,Q9QXV1,0
P35329,Q60631,1
Q9CQE3,P62852,0
O35089,P84228,0
Q02242,Q99JX3,0
Q9JI78,P49817,0
Q7TS98,Q99LC4,1
Q9WU78,P98156,0
Q6X6Z7,Q9WVG6,0
Q99J83,P48025,0
O08795,Q6PFD5,0
Q8BVZ5,Q6R891,0
Q8HWB0,P20109,0
Q04735,P70696,0
Q9Z0G0,Q60769,0
Q62231,A2ARP9,0
Q63934,O54864,0
O70469,Q9R1P1,0
P70452,P09542,0
O88942,Q8BYM7,0
O70263,O88384,0
P22723,P14719,0
Q9D9I1,Q52L64,0
P01139,P05977,0
P47941,P84091,0
P70452,O88952,0
O88447,Q8C437,0
O88508,P11609,0
Q7TS55,Q924A0,0
Q60770,P70362,0
P15535,P11499,0
P43006,Q62108,1
P62082,P39054,0
