protein1,protein2,interaction
Q9VKM1,Q9VQ91,1
Q9VGC7,Q9VZF2,0
P10083,Q01068,1
E1JGN7,P29829,0
Q9VVH8,Q9VHM7,0
Q9VK43,Q9U1H9,0
P49847,M9PF17,0
P91641,P35128,0
Q24106,P81900,0
Q9VIF5,P15357,0
P52168,Q9VVA7,0
P09052,Q7JNL9,0
P25991,Q9W542,0
Q9VB23,P46824,0
Q9VTU2,P20350,0
B7YZE6,Q9VND8,0
M9PBM3,Q9VKK9,0
P02574,Q7JZB4,0
Q27884,Q9NCC3,0
Q9VXZ0,Q9W1U6,0
P22464,Q9VL93,1
P81917,P92177,0
M9PHI7,Q9VHB6,0
P17133,Q24537,0
Q9W358,A0A0B7P9G0,0
Q9VI13,P84040,0
C6SV45,Q9VAC8,0
P14003,Q27368,0
Q9W483,P51023,0
Q27350,Q95TY2,1
Q9VZ01,Q9VLU0,0
P04197,Q02936,0
Q7JVK6,Q9XZ68,0
O46308,Q7JZK1,0
Q24106,X2J6Q6,0
P31009,Q9VQS4,0
Q86BB4,Q9NJG9,0
Q9VM76,P19018,0
Q9VIF5,Q960Q9,0
P48607,Q9VTU2,0
Q8T3W6,Q27368,0
Q0E8K5,Q9VZU4,0
P55841,Q9W3R7,0
P17133,Q9VB14,0
O96860,Q7KRY6,0
P48462,Q9VPH8,0
P02833,P40427,1
Q9VS55,P48607,0
Q9VEC5,P08570,0
P22812,Q7K105,1
Q9U5W9,P49735,0
P29829,P49906,0
P55935,Q9VDH8,1
Q9VCV3,Q94545,0
P56544,P13098,0
Q9W4S7,Q9W229,0
Q9VUG4,Q9V9M7,0
P08044,Q0E8K5,0
P46222,Q9VLT7,1
Q9Y0Z9,P40792,0
Q9VUR1,Q0E8K5,0
P48554,P08646,0
P17917,Q9VF77,0
C0HKA0,P18289,0
Q9W4M8,P25843,0
M9PF96,Q9W2H9,0
Q9W499,P54359,0
Q9V4S8,B3DML8,0
Q9VA91,Q9VPD2,0
O18333,Q9VIT3,0
A1Z6E0,Q9VJC7,0
E1JH43,Q59DZ4,0
Q9VKV4,Q9VCV3,0
P25158,P42207,0
Q9VPH8,Q9VWI4,0
Q9VWZ1,Q9XZH6,0
P22816,P42287,0
Q9XZ61,Q962S2,0
Q9W5R8,P29310,0
Q24008,Q9VUB8,0
Q8SYU5,Q9W237,0
Q9W229,Q7K2G1,0
Q9VI00,Q9W5R8,0
Q9VHN1,Q9VD72,0
Q9VGW6,Q8SYK5,0
Q9VQY9,Q9W2V7,1
Q32UW5,Q9V3L8,0
Q9VTW3,Q8IPW2,0
Q9VBY2,O76927,0
P91943,Q9VHV8,0
Q9VR09,Q9VQI4,0
Q9VP78,P29673,0
A0A0B4KFZ9,P02283,1
Q9VTU2,Q7KTX7,0
Q9VQI5,P36188,0
Q95RJ9,Q7KUZ5,0
C0HL67,P05205,0
P49735,Q9XZ31,0
Q26454,Q9XYU0,1
Q7KA43,P12881,0
Q24117,Q9W2H9,1
P39018,P41094,1
Q9VEV9,P54733,0
P41092,Q9VD72,0
O16130,P91929,0
P49906,Q9VJQ5,1
Q4V5A7,Q9W2A5,0
Q9VRX1,E1JHS8,0
Q9VCL2,Q9VFT4,0
Q27934,P26270,0
Q7KRW1,D8FT20,0
Q9VX36,Q9VZ01,1
Q7K2G1,Q9V3Z1,0
Q9XYN7,Q9VRK9,0
P08645,Q9VM81,0
Q7JYX5,C5WLN8,0
Q24338,Q9VSY8,0
P48598,Q24475,0
Q9VNE1,Q9VPE2,0
Q9VI72,P13582,0
Q9VUR3,Q9V3I9,0
P52304,P40792,0
Q95RV3,P42287,0
P23757,Q9V393,0
Q9VAF2,P46824,0
Q9U8R4,Q058Z8,0
A8JR10,Q9VM46,0
Q9W4R3,P54367,0
Q9VP78,P49630,0
Q9VTZ7,Q7PL91,0
P18289,P08044,0
P41093,Q9V9M7,1
Q9VKW3,O01382,0
Q9V9W8,P47948,0
P11147,Q9VU83,1
Q24210,Q7KLV9,0
Q9VAT0,Q9VJZ4,0
Q27934,P41126,0
Q9W0Q5,Q9VR38,0
P41094,P42207,0
Q9VCG6,P18824,0
P38979,O02002,0
Q9V9W3,Q9VGS2,0
Q9VM20,Q9VUG4,0
Q9VXX0,P35220,0
P17704,A0A0B4K775,0
A8DYC9,Q8T3Y0,0
Q9VFT4,O61602,0
Q9W3Q0,P20240,0
P26017,Q9VJP9,0
Q9VSB6,Q7KM15,0
A1Z9I5,Q9VU85,0
Q9VQR2,Q9VYW3,0
Q9XZH6,A0A0B4LGV6,0
P18932,Q7JYH3,1
O96860,Q24087,0
P02572,Q26263,0
Q9VRX1,Q9VWA6,0
Q9TW27,Q9VEC5,0
P08181,P13098,1
Q8IH18,Q24152,0
P22769,P39018,0
Q7JZB4,Q9VYW2,0
Q9VB23,Q9VSY9,0
P84040,Q9V6Q2,1
O96989,I0B1P6,0
Q9VT31,P41042,0
Q9VVV9,Q9W402,0
Q058Z8,Q9VMI3,0
Q9V629,M9NF10,0
P06754,A1Z933,0
Q7KN94,Q7K148,0
Q9W1E5,P48148,0
Q9VVT5,Q9VLB2,0
Q01071,Q7K2G1,0
P19018,Q9VSN0,0
Q9VAH9,Q9VAQ8,0
P02572,Q9VFJ3,0
Q9V6B9,P29503,0
Q9VKV4,Q9VMV7,0
P40301,Q9W0E9,0
Q9XZ56,Q9V3K3,0
P48461,Q9VK43,1
Q9VH45,P20350,0
Q9VJY6,P18932,0
P41042,B7Z0T5,0
Q02637,Q9VVT5,0
C0HKA0,Q9VN50,0
Q9VF27,Q8I8V0,0
P08181,Q24169,0
P19889,P21461,0
O97183,Q9VJD2,0
Q05825,Q9V9M7,0
P23023,Q9VP78,0
Q9VZU1,P48148,0
Q9VDH8,Q7K0E6,0
P36179,Q9W483,0
Q9W5B9,Q9VYW2,0
P21461,Q9W483,1
Q9V428,Q23985,0
Q9W2S2,Q9VR09,0
Q9VHN1,P46824,0
Q9TW27,P31007,0
P08646,Q9VNE9,0
Q9V9Y9,Q9V464,0
Q9VR90,Q7JWR4,0
P02836,Q9XZ58,0
M9PF96,Q03017,0
Q9W4B3,Q9NHB0,0
Q24454,P40301,0
R9PY49,E1JJE8,0
Q9W5N2,A8JNK7,0
Q9W3W8,Q9VWZ1,0
Q9VHE5,P19018,0
P16914,Q9VZM7,0
O77260,Q9VG03,0
Q960D3,Q9VMH2,0
P48555,Q9VQQ9,1
Q9VEF0,Q9V393,0
P14785,Q9U5W9,0
Q9VIP1,P40797,0
Q9VLT7,Q9VG03,0
A1A6X4,P02299,0
Q9VUR3,Q24306,0
P23792,P13677,0
Q86BS3,E1JGN7,0
Q9VF10,A0A0B4K775,0
Q9VM20,Q9W140,0
Q9VMN9,Q24564,0
Q9VVA7,Q9VBC5,0
P02833,Q27934,0
P49028,Q9VEC5,1
Q8T3Y0,Q9W3H5,1
Q9VV74,A1ZAK9,0
P16568,M9NF10,0
Q9VAC4,Q9VFE4,0
P50882,Q9VLV5,0
Q7KUZ5,Q9VMI3,0
Q9VVJ6,P23573,0
Q7JNL9,P22464,0
Q9VNB9,Q4V5A7,0
Q86BB4,P91641,0
Q9VYW2,Q9VN50,0
P62152,Q9XZ31,0
Q9VEC5,Q94513,0
Q8T0S6,Q9VX37,0
Q9VS55,Q86BB4,0
Q9W237,Q8IR14,0
Q9V637,P56544,0
Q961D1,Q9VUF3,0
E1JH43,Q9VJP9,0
C6SV45,Q9VDH8,0
Q9W1Y1,P29310,0
Q9VRT7,Q05547,0
Q24454,Q9VM46,0
Q86B87,P15330,0
Q7K2G1,Q24210,0
P52486,Q8SYC1,0
Q9VY87,Q9VQ91,0
P31009,Q9W1A3,1
P24350,X2JDF3,0
A1ZBT5,Q9W542,0
Q9XZ31,Q9VJD2,0
Q9W3N7,Q9VQA2,0
M9PHN7,P32100,0
Q9VTU2,Q9W380,1
Q962S2,P49258,0
P22812,Q95TS5,0
C7DZL4,Q9V3L7,1
Q9W1Y1,Q95TN8,0
O44226,P18931,0
Q9W3H5,Q9VQS4,0
A0A0B4JCT9,Q09024,0
P84051,Q03017,0
Q9VEG5,Q9VT76,0
Q7KY08,Q9VFP2,0
Q9VQD7,Q24537,0
Q9XZ61,Q9XYF4,0
Q24570,Q7KRW1,0
Q9VVH6,Q6NMT8,0
P42124,Q8SX32,0
Q9W3R7,P22812,0
Q9VEX5,Q8T965,0
E1JHY7,Q7PLK0,0
O97420,Q9VPT8,0
Q8T3Y0,Q9VBY7,0
Q9VS01,Q9VCZ8,0
P18932,P07548,0
Q9VC66,P18289,0
Q7KM15,Q08605,0
A1ZAK9,Q9V9J3,0
P08182,P48148,0
Q9VGR1,Q9VFP2,0
Q9VW53,Q8MLY8,0
Q9VE96,Q7JVK6,0
O16130,Q9VVU2,1
Q9VNB5,C7DZL4,0
Q9VAT0,Q27272,0
P81900,P42207,0
Q9VHE5,Q9VSE9,0
A0A0B4JD33,Q9VKK9,0
Q9VMU0,Q7K306,0
Q8MUJ1,Q02637,0
P19018,Q9VNE4,0
O96881,Q9VP65,0
Q9VS34,P53034,0
P20350,Q9VVY4,0
Q24168,O02002,0
Q9VUG4,M9PGR0,0
P10084,P11420,1
Q9VV44,M9PHL2,0
Q7KJ69,Q8ML92,0
Q9V345,P83094,0
Q86B87,A0A0B4LGV6,0
Q9VAT0,E3CTS5,0
Q0KHZ6,Q9VCL2,0
Q9VAT0,Q9Y0S9,1
Q8IQ92,Q9TW27,0
Q9VAR6,P52486,0
Q961D1,B7Z0T5,0
Q9VJZ4,Q9VW53,0
P41092,Q9VT57,0
Q95SJ2,Q9VJM1,1
Q9VPP7,Q9W102,0
Q9V464,O45030,0
A0A0B4LHU7,Q7JX41,0
P55035,Q9VF04,0
P50882,Q24564,0
Q24472,Q9W499,0
Q9VUG4,Q9VH07,0
Q9VQA2,O02002,0
Q9VP78,M9NF10,0
Q9VEQ1,Q9VQA6,0
P49735,O76908,0
Q9VK43,Q24533,0
P52485,Q9VR38,0
Q9VLV5,O16130,0
A0A0B4KGY6,Q9VHK6,0
Q9VPT8,Q9VCY3,0
Q9VPU9,Q9VZ01,0
Q9V4S8,O97143,0
Q7KA43,Q9VVB6,0
Q9VZ01,A1ZAW5,0
Q9VTZ7,Q9XZ31,0
P48462,O62530,0
Q9VR35,P02574,0
Q9VHA9,P20240,0
X2JDF3,Q7K159,0
Q0E9B6,Q8T3U2,1
D5SHR0,Q9VM64,0
O77260,Q9VT76,0
Q9I7L4,Q9VJD4,0
O44437,O17445,0
Q9VJY9,A1ZB42,0
Q8IML3,P10083,0
Q9VPE2,Q9VXK7,1
Q9VF10,P18289,0
A4IJ58,Q9VMJ4,1
Q9W3R7,Q9VRT7,0
Q9VZJ3,Q9VUF3,0
A1ZAZ6,Q8SWV6,0
Q7JX41,A1Z6E0,0
Q9VWZ1,Q7KJ69,0
O97183,Q9VAR6,0
P55035,Q9VWD9,1
Q9V3S6,Q0E9B7,0
Q9VIP1,Q9V3Y8,0
Q9VFP2,O97183,0
Q7JZB4,Q9VHB7,0
P07909,Q9VYW3,0
O97418,Q9VB23,0
Q9VXK7,Q9VA91,0
P91641,A1Z933,0
Q9VEX5,Q9VVL6,0
Q7K159,P36188,0
C0HL67,Q7KVL6,0
Q9V3G1,Q9V3W2,0
Q9VJI7,P0CG69,0
Q9W1B9,Q8T4F7,0
Q9U5W9,Q9VF77,0
Q9W2A5,Q0KI69,0
Q9XZH6,O01382,0
Q24134,Q0KHZ6,0
Q2PE14,P91641,0
P13097,Q9VBY7,0
Q9VD72,Q9VVA7,0
Q27324,Q8T403,0
Q86B87,Q9V457,0
M9PHI7,Q0E8N2,0
Q9VUI0,Q9V4Q8,0
Q9VWE8,O46034,0
Q9VHB7,Q7KUZ5,0
M9PHI7,A1ZBT5,0
Q9VVH6,Q9W3Q0,0
B3DML8,Q9W402,1
Q9VX94,Q9VRK9,0
A1Z933,Q27884,0
Q8MSY4,P11420,0
Q9W2P0,Q7KSD8,0
Q8IRY7,Q9VF27,0
Q9VXP1,Q9VBC5,0
M9PF17,Q9W229,0
Q9VB14,P81917,0
P23758,R9PY49,0
Q9VBY7,Q9W501,0
Q9W279,Q9VCL2,0
Q9VJ83,Q9W140,0
P18932,Q9VC66,0
Q9VTE0,Q24169,0
P48598,Q9NFZ3,0
C7DZL9,Q0KHZ6,0
Q9VSE9,Q95TS5,0
Q24106,P16914,0
Q9W1K4,Q24186,0
P09774,P40797,0
P83949,Q24423,1
E1NZB4,Q9VHE5,0
P09077,A0A0B4KFZ9,0
Q9VA95,Q8T4F2,0
A0A0B4KFV0,Q9VSY9,0
P13677,Q9VZF5,0
Q9W2K0,C0HKA0,0
O18338,Q7JZC9,0
Q02936,Q9VCZ7,0
P48554,P25843,0
Q9VU83,O97111,0
Q9VIF5,Q9VFL4,0
Q8T965,Q95TN8,0
Q05825,Q03334,0
Q9VCS1,Q8SY34,0
Q27889,Q9V9W8,0
P53034,Q9V3L7,0
B7YZF0,Q01068,0
Q9V9M7,P29844,0
Q9VHB6,Q9VZF2,0
O45030,Q9VQA6,0
M9PF17,P52486,0
Q9XZ58,O61602,0
Q9W2H9,Q8IRI5,0
Q9VHE3,Q8IQ53,0
Q9VCL2,Q9VQA2,1
A1ZAC4,Q9W1A3,0
O76908,O97111,0
Q9VIZ0,Q9VDD1,0
Q9VCY3,Q9VCZ8,0
Q9VAF2,Q9VM81,0
Q9VR35,Q9W5B3,1
Q9W5N2,Q9VLI9,0
Q9VWI4,P22814,0
Q9VFE4,Q9W334,1
Q9VT76,Q9VTM2,0
A0A0B4LGV6,A1Z9I5,0
P13008,Q9V3H2,0
O77430,Q9VDE3,1
Q7KTX7,Q9VJY9,0
Q8IHA6,Q9VS38,0
O15945,Q24338,0
Q01645,P26308,0
P22809,P83949,1
O61722,Q966T5,0
Q9XZS4,Q9VAN8,0
Q7KM15,P22711,0
E1JHY7,P50536,0
P16371,P49258,0
P92208,O76908,0
O76927,Q9VBU9,1
Q9VYX4,O97183,0
Q9VF27,Q9VWI0,1
Q24106,Q9W0F8,0
Q9XZS4,Q9W0G1,0
A1Z6E0,Q27368,0
Q9W3W8,Q9VCU6,0
O44437,Q9XZ57,0
Q9W4R3,P11346,0
Q24180,Q9VZL5,0
P81909,Q27297,0
Q9VTC2,Q966T5,0
Q8SWV6,Q9VWA1,0
Q01069,Q9VSM9,0
Q9VVH6,P14003,0
Q9VBI0,P23128,0
Q8T3U2,Q9VDH8,1
Q9VI55,P22809,0
O15945,Q9VW58,0
Q9VFB9,Q9W5B3,0
Q9VWA1,B7Z0T5,0
P08181,Q9VWI0,0
P47825,Q9VUR1,0
Q9Y0S9,Q9VM20,0
Q9VM46,Q9VQ91,0
Q9V4E0,Q9VPE2,1
Q9VH07,Q9V9J3,0
Q9VFE9,P13060,0
P83949,Q9NHP1,1
P02574,P09774,0
P81900,Q9VAN8,0
P45975,D2NUE8,0
P29555,Q9VST2,1
A8JNK7,Q9VCE1,0
Q7KTX7,A1Z9I5,0
Q9VQS4,Q7KRI2,0
Q9VR90,Q9W218,0
A4IJ58,Q24324,0
Q9VJI9,P51023,0
Q24306,Q24570,1
P18929,Q9VA83,0
P10084,Q9VAC4,0
P40797,Q01645,0
Q8SXU3,Q9V444,0
A1ZAW5,Q7KRY6,0
O96860,Q9V461,0
Q27934,Q9V535,0
P04197,O16797,0
Q7JXC4,Q27324,0
Q8I7C3,Q9V457,0
P05709,Q9VRY0,0
Q9I7H8,O96880,0
A1Z9S1,Q9VTM0,1
Q9V9Y9,Q9VCS1,0
Q9W0F8,Q962S2,0
P29555,Q9W0F8,0
Q9VF04,Q9VMU4,0
Q9W2A5,Q9W140,0
Q9VX36,Q9VZU1,0
Q9VF73,Q9VSY9,0
M9PJE4,Q9VEQ1,0
Q9VFP2,Q94517,0
Q24570,P56721,0
Q9V444,Q9VAN8,0
P47825,B3DML8,0
Q9NCC3,P29555,0
E1JHS8,Q9VS36,0
Q9XZ56,Q7K105,0
P49735,P14003,0
Q9VKJ4,Q9VW53,1
Q9VI55,O46034,0
X2JDZ1,Q95RJ9,0
P07247,P48555,0
Q95SG9,P08928,0
Q9W5B3,Q9VM20,0
Q0E8N2,Q9VXX0,0
Q9VV73,Q7K159,0
Q8T390,Q8T965,0
Q9VRN6,P26017,0
I0B1P6,Q8IPW2,1
Q9VH07,Q24533,0
Q9VLT7,Q9W2R4,0
Q9VZF2,Q9VST2,0
M9PHN7,Q24008,0
Q9VW53,Q9VKF0,0
P13098,Q9VZM7,0
Q8IMM9,Q94535,0
P16241,P24350,1
Q0E8K5,P48598,0
A1ZAW5,Q9VTZ7,0
Q9NJG9,Q9VIY3,0
P25008,Q7K159,0
Q9VS59,Q9V4E0,0
Q9VR90,Q9VFE9,0
Q9VJD4,Q24562,0
Q24168,Q9Y1B2,1
Q9VF04,Q9VNB9,0
O18413,Q9VDH8,0
Q8IPC3,Q8T965,0
Q9VXP1,Q9VEQ2,0
Q94518,P02283,0
Q9VJY6,P18289,0
P14003,P81900,0
P09077,Q0E9B7,0
Q8T414,Q9VGY3,0
P41093,O46034,0
Q7JXV9,P23647,0
Q94545,O61722,0
P02836,Q7KNM2,0
Q9W0G1,Q8T3U2,0
P46824,Q7KS77,0
E1JJE8,O46036,0
P25843,A0A0B7P9G0,0
Q8IPW2,A1ZBY3,0
Q7KS77,Q9U1K1,0
P31009,Q9VSB6,0
Q9VAT0,E1JGN7,0
Q7K3V6,Q9VLU0,0
P20153,Q9VZF2,0
Q9VJM2,E1JHY7,0
Q9V9Y9,Q9VCZ8,0
O17445,Q01083,0
P16554,Q8T0K1,0
Q24106,P41126,0
Q7KY08,P45975,0
Q9W0A8,P08645,0
P18932,Q9VMV7,0
Q6IDF5,Q7JYH3,1
Q9VSE9,Q9W380,0
Q9V464,Q9VEX9,0
Q9VU85,Q9VRT7,0
M9PHL2,M9NF10,0
Q9VCS1,Q86BS3,0
Q9W2K3,O18338,0
Q9V637,P18932,0
P13097,Q9V3I9,0
Q9V9N4,O97183,0
P29310,Q9VS36,1
P18933,Q8IMM9,0
Q9W418,P20009,0
A4IJ58,Q8IPW2,0
P40797,P02572,0
P29503,Q9V3S6,1
P12982,Q9V7W9,1
P17133,Q9I7P3,0
P11147,Q9XTN4,0
Q7KRI2,Q9VEX5,0
E1JH43,Q9V4E0,0
Q00805,Q9VT76,0
Q9VBC5,P18932,0
Q9VNE4,Q9W029,0
P55035,Q9VF73,0
A1ZBY3,Q9V9Y9,0
Q9VCR6,P48149,0
Q9VTE0,Q9VAF2,0
Q9VR38,P26017,0
Q24117,Q7KVL6,0
P81909,Q9VL21,0
P42287,Q9VP65,0
Q9VGF9,Q9W3Z4,0
P17917,Q9V629,0
Q9VTZ7,A1Z6E0,0
Q9VNE1,M9PGR0,0
O45030,Q9W2K3,0
Q24324,Q9VEQ2,0
O18640,P46867,0
P08970,Q9VZV5,0
Q95TY2,Q8T0S6,0
Q9VVW2,P25843,0
Q9VX37,Q24171,0
P18929,Q9W125,1
Q9VUB8,Q9V3B4,0
P20227,Q9W334,0
Q9VX24,Q27889,0
Q9VMU0,Q9VPE2,1
Q9VKJ4,A1Z933,0
Q9VNE1,Q8T3Y0,0
Q7JXV9,Q9V4Q8,0
P55828,Q9VH69,1
C5WLN8,P46222,1
Q9VVY4,C6SV45,0
P48555,Q9V535,0
Q95TY2,Q9VHK6,0
P36241,Q9VAR6,0
Q9VAF3,P49630,0
Q7KSP5,Q9VS34,0
Q9W236,Q9W3Z4,0
Q7K159,X2J8N3,0
P42325,P05709,0
O17445,Q9W499,1
Q9VCI7,Q9VHM5,0
A0A0B4LGV6,Q9VUQ1,0
Q9NJG9,P50882,0
P09052,Q01645,0
Q9VYW3,Q9VMU0,0
P02836,Q9VZU4,0
P14003,Q9VMV7,0
P29555,P22464,0
Q9V431,P04197,0
Q01068,Q9V3L8,0
P16241,P25867,0
Q9V3Y8,Q9V3W2,0
Q9V407,Q4V5L1,0
P18930,Q9VTU2,1
Q9VDD1,Q9TW27,0
Q9VLT7,Q9VX37,0
Q9VJY9,O96860,0
P81917,P22265,0
Q9VBI0,Q9VKD6,0
Q9VHG6,Q24087,0
Q9VHM7,Q9V8I2,0
M9PGR0,Q9W0I6,0
P46223,Q9V3G1,1
Q05825,Q02936,0
Q9VW53,P09180,0
O97420,P23792,0
Q32UW5,P29844,0
P23647,Q9VJI9,0
Q9VWA1,Q7KM04,0
X2JDF3,Q9VCI7,0
Q9W1K4,Q9VLT7,0
Q8T414,Q9VM76,0
Q01070,Q9VXK7,0
Q24168,Q9W140,0
P49847,Q7JVK6,0
Q9XYU0,Q9V3C7,0
P41094,Q9W0Q5,0
Q8SWV6,M9NF10,0
Q9VCZ8,Q9VZJ3,0
Q9VUR1,Q8T965,0
Q9I7H8,Q9VUR3,0
Q9VX36,A0A0B4LGV6,0
Q9VPX6,Q94517,0
Q9U5W9,Q7JZK1,0
Q8MRE6,Q95TS5,0
Q9VNB5,Q9W483,0
Q9VAT0,O76924,0
Q9NFU0,Q7KRW1,0
P48598,Q9VLK1,0
Q9VVL6,P08646,0
P80455,P42207,0
O96989,Q9V345,0
Q9VJ33,Q9VSY8,0
C0HL67,Q0E8N2,0
Q9V3I9,P18491,0
Q9VQK1,Q9VTC4,0
Q9VFL4,Q9V9Y9,0
Q9XZ56,Q9VFP2,0
Q9VMN6,Q9VJY9,0
Q9VQS4,Q9VJQ5,0
Q9NFU0,P31007,0
Q0E9B7,Q95028,0
Q9VLT7,P52486,0
Q9W5B3,Q9VMV7,0
P29327,Q9VIF5,0
Q9VJY9,P09087,0
Q9VVU2,Q9VVX0,0
P91664,Q9VPT8,0
X2J6Q6,Q8INQ9,0
P22812,P40792,0
P23647,O44226,0
O97143,Q9VNE4,1
C0HKA0,Q0KI69,0
Q9XYF4,Q24186,0
Q9VAH9,A1Z8I0,0
Q7KSD8,Q9VJI9,0
Q9VK43,Q9VN10,0
P08970,Q9VNB5,0
Q9W4S7,Q9I7H8,0
Q9I7L4,Q9VJI7,0
P83949,O44437,0
A1ZAS3,P08510,0
Q9VFE4,Q9VJP9,0
Q961D1,Q9XZ56,0
Q9VG94,Q9VJ83,0
Q9VW53,Q9VN06,0
Q6NN40,Q7K2Q8,0
Q9VMX3,Q9VCL2,0
P26270,Q9W074,0
P55841,Q9VMX3,0
X2J6Q6,Q8MSY4,0
P55935,Q59DX6,0
Q0E9B7,O16797,0
A8JUS8,P25867,0
Q9VBQ3,Q7KVG9,0
A1Z9S1,Q7KUL3,1
Q9V3S6,Q9VP85,0
Q9V9Y9,Q27272,0
Q9V452,Q9W2S2,0
Q24318,P13097,0
A0A0B4KFV0,Q9W4N8,0
Q9VTW6,Q9VF73,0
Q7KVL6,Q9VAY8,0
Q86BB4,Q24008,0
Q01068,Q9VHM5,0
Q9VM81,Q9W2S2,0
Q9VWX1,P83094,0
Q9VMN9,Q9VI72,0
Q8INQ9,Q8T390,0
O76922,Q24475,0
Q9VTZ1,Q0E8N2,0
Q9W358,O46034,0
Q9V461,E1JJE8,0
O62530,Q9VVU2,0
Q9VGC1,Q9VCV3,0
P18488,Q9VMN9,0
Q9VNE4,Q05547,0
Q9VZV5,Q9VFL4,0
Q9V9N4,Q9VB23,0
Q9VN50,P16378,0
Q9W0F8,Q95RV2,0
P46824,Q9VFE4,0
Q9VPT8,Q9VY87,0
Q8MS69,Q9VBH7,1
Q9VI13,Q23985,0
Q7KA43,P48148,0
Q9VIE6,P81917,0
Q9V464,Q9XYU1,0
P13060,P18101,1
P36179,Q9XZT1,0
Q9VT31,Q9VFE9,0
Q9W2H9,Q9NCC3,0
P84040,Q9VPK4,0
P17917,Q2PE14,0
Q9VN77,Q9VJ02,0
P07247,P81909,0
Q9VMU0,P56544,0
Q7K1Y4,Q9VR65,0
Q7JXB9,Q95TN8,0
Q9VYW2,Q9VWZ1,0
Q9W236,Q24562,0
Q9VAQ8,A1ZAC4,0
Q02936,Q24560,0
Q7JYH3,Q9VQM2,1
O97111,P40793,1
Q9W0A8,Q9W499,1
Q8MRE6,Q9VVW2,0
P05205,Q9VEF0,1
Q9VPX6,Q9VSB6,0
X2JEH3,Q9V3K3,0
Q9W0I7,Q9XYU1,1
Q9VVJ6,Q9VQ91,0
Q9W542,Q9VFB9,0
Q9VMX3,Q8IQ92,0
Q7KA43,C7DZL9,0
P40792,Q94511,0
Q9VH69,Q9VNB5,0
P19018,Q9VVX0,0
Q9VBP9,Q8T4F2,0
Q8T0S6,Q8T4F2,0
O61722,Q9W3H5,0
Q9VF73,Q9VBQ3,0
O46036,Q9Y0I1,0
Q32UW5,Q9VCV3,0
Q7K738,Q960D3,0
Q9VHD2,P18929,0
P50887,Q9VC66,0
P20009,A1ZAK9,0
P48598,Q9VU85,0
Q9VUG4,Q9VWZ1,0
Q9VJE4,A1Z9S1,0
Q9VBC5,Q9VVX0,0
Q9W074,P56672,0
P56672,Q9VUI0,0
Q9VI00,A4IJ58,0
P47948,Q8T476,0
Q9VCU6,A1ZAS3,0
Q0E8N2,Q9VSG1,0
Q7KTX7,Q7YU24,1
Q9VYX4,Q9VWA6,0
Q01645,Q9NFZ3,0
Q9TW27,Q9VP57,0
C7DZL4,P50882,0
Q9VMV7,P08181,0
Q9VSG1,Q7KUZ5,0
P02836,Q9VQA2,0
Q9VKJ4,P18931,0
P46222,O15945,0
Q9VND8,Q8MUJ1,0
P17789,P21461,1
Q8SZ16,Q94519,1
A1ZBK7,Q7KMS3,0
Q9VIP1,Q24139,0
Q7KMS3,Q9VEA2,0
Q7KY08,Q9W5B3,0
P16378,Q7K4N3,0
P02844,O18413,0
Q9VJY9,Q7K2Q8,0
Q7KLV9,Q23983,0
Q24117,Q08012,0
P22816,Q7K0E6,0
Q9VGC1,Q9VQI5,0
Q94519,Q9NFZ3,0
P02574,O16810,0
P09087,Q9VZM7,0
P22464,P40301,0
Q7KUD5,Q9VVW2,0
Q9VFE9,Q9VKF0,0
P08645,O18413,0
P16554,Q7JZK1,0
Q9NHB0,O18413,0
Q9VQ91,Q24039,0
Q9VCZ8,A1Z8I0,0
Q8IRY7,B6VQA1,0
Q9VLP3,Q9W4S7,0
A8JNK7,Q9XZT1,0
O96881,P40797,0
Q9VF27,Q9VMU0,1
Q9VUY2,P23128,0
P48588,Q9VP65,0
Q9VAC8,Q9XZ31,1
Q9VJE4,P02572,0
P50887,O62530,0
A8JUS8,O76908,0
Q9W4B3,Q9VG96,0
Q9W4B3,Q24472,0
P40427,Q24547,0
P56672,P46222,0
A1ZAC4,Q9V407,0
Q9VW53,P20240,0
Q9V3B4,Q7JZK1,0
Q9VKD6,Q9W4M8,1
Q6NN40,Q9V431,0
Q9VT31,Q9VS34,0
Q8T965,P41126,0
C5WLN8,P52485,0
P48612,Q9VDH8,0
Q0KHZ6,Q9VR58,0
C7DZL9,Q9VN06,0
P23792,Q9VND8,0
P20009,Q9VLB2,0
Q9VS38,Q9VR65,0
P42124,P02835,0
P07909,E1JGN7,0
Q7KJ69,Q9VCI7,0
Q709R6,Q9VLU0,1
Q27297,P10987,0
C0HL67,Q9VR65,0
Q9VDD1,Q9VS59,0
Q8SXU3,Q9VTL1,0
Q95RA8,Q24087,0
Q7JWR4,Q9VF82,0
Q9VGW6,P06002,0
Q86B87,Q94519,1
Q9VKD6,Q9W2P0,1
Q8T3U2,P13582,0
Q7KMS3,Q8IMX1,0
Q9VV74,Q7K119,0
P25158,P22711,0
P19018,Q9W279,0
Q24133,M9PGR0,0
Q9VDD1,P23758,0
Q9VKV6,P52304,0
P18289,P48462,0
Q94517,Q9VHB7,1
P10084,P26270,0
Q01842,Q9VAT0,0
Q9VM76,P16568,0
A1ZAW9,P24350,0
P83949,P92177,1
Q9VQA2,Q7JZC9,0
P20350,Q9VAC4,0
P10734,Q9VXZ0,0
